Total; tran P X,Total; tran P Y,/w_CLK X,/w_CLK Y,/w_D X,/w_D Y,/Z X,/Z Y,/A X,/A Y,/B X,/B Y,/C X,/C Y,/D X,/D Y
2.675566076009482e-06,0.003115702448233182,2.675566076009482e-06,3,2.675566076009482e-06,3,2.675566076009482e-06,0.04341462063999857,2.675566076009482e-06,0.04847493653407065,2.675566076009482e-06,3.000136230616631,2.675566076009482e-06,3.000262083558536,2.675566076009482e-06,3.001563867217335
2.676745032625111e-06,0.00310977692046772,2.676745032625111e-06,3,2.676745032625111e-06,3,2.676745032625111e-06,0.04342395852748204,2.676745032625111e-06,0.04832698903078642,2.676745032625111e-06,3.000273692714671,2.676745032625111e-06,3.000251242598293,2.676745032625111e-06,3.001543907763075
2.679102945856369e-06,0.003098913821200503,2.679102945856369e-06,3,2.679102945856369e-06,3,2.679102945856369e-06,0.04343825523632238,2.679102945856369e-06,0.04816614286833947,2.679102945856369e-06,3.000472415996692,2.679102945856369e-06,3.000239864237912,2.679102945856369e-06,3.001508046425605
2.682187833503935e-06,0.003088292260999814,2.682187833503935e-06,3,2.682187833503935e-06,3,2.682187833503935e-06,0.04345148978837396,2.682187833503935e-06,0.04795080428577564,2.682187833503935e-06,3.000712125578073,2.682187833503935e-06,3.000229781612374,2.682187833503935e-06,3.001467431017288
2.68632948493938e-06,0.003079890928500522,2.68632948493938e-06,3,2.68632948493938e-06,3,2.68632948493938e-06,0.04346306573506103,2.68632948493938e-06,0.04775668321897519,2.68632948493938e-06,3.000916598963252,2.68632948493938e-06,3.000221684134322,2.68632948493938e-06,3.001418839168041
2.69461278781027e-06,0.003073671198765589,2.69461278781027e-06,3,2.69461278781027e-06,3,2.69461278781027e-06,0.04348035398771303,2.69461278781027e-06,0.04709803002062048,2.69461278781027e-06,3.000366366794154,2.69461278781027e-06,3.000212576883145,2.69461278781027e-06,3.001336825005804
2.700743507498665e-06,0.003074129421221666,2.700743507498665e-06,3,2.700743507498665e-06,3,2.700743507498665e-06,0.04349861984548513,2.700743507498665e-06,0.04610359269607078,2.700743507498665e-06,3.00010479859199,2.700743507498665e-06,3.000210173683638,2.700743507498665e-06,3.001297201648489
2.705987772813367e-06,0.003074821079849,2.705987772813367e-06,3,2.705987772813367e-06,3,2.705987772813367e-06,0.04351365214620916,2.705987772813367e-06,0.04544526982382845,2.705987772813367e-06,3.000140813469651,2.705987772813367e-06,3.000207526829958,2.705987772813367e-06,3.00127251487216
2.712652497822531e-06,0.003075117770753257,2.712652497822531e-06,3,2.712652497822531e-06,3,2.712652497822531e-06,0.04352160052438073,2.712652497822531e-06,0.04477344843489619,2.712652497822531e-06,3.000102155356313,2.712652497822531e-06,3.000201455680185,2.712652497822531e-06,3.001235028793531
2.721138108653484e-06,0.003074845056634181,2.721138108653484e-06,3,2.721138108653484e-06,3,2.721138108653484e-06,0.04352851502768106,2.721138108653484e-06,0.04426689110730694,2.721138108653484e-06,3.000092035239673,2.721138108653484e-06,3.00019923134893,2.721138108653484e-06,3.00118096766261
2.731627322369322e-06,0.00307398479759753,2.731627322369322e-06,3,2.731627322369322e-06,3,2.731627322369322e-06,0.04352914839069345,2.731627322369322e-06,0.04399384560599382,2.731627322369322e-06,3.000087985194621,2.731627322369322e-06,3.000191927530754,2.731627322369322e-06,3.00111020992354
2.740813661184661e-06,0.003073199446046092,2.740813661184661e-06,3,2.740813661184661e-06,3,2.740813661184661e-06,0.04352978215306528,2.740813661184661e-06,0.04389815698172067,2.740813661184661e-06,3.000083906164074,2.740813661184661e-06,3.000189241640095,2.740813661184661e-06,3.001050387349585
2.75e-06,0.003072474722389788,2.75e-06,3,2.75e-06,3,2.75e-06,0.04352904827435405,2.75e-06,0.04385952308095172,2.75e-06,3.000084281723732,2.75e-06,3.000182934325696,2.75e-06,3.000994845686113
2.750598352807662e-06,0.003071045430863274,2.750598352807662e-06,3,2.750598352807662e-06,2.640988315403051,2.750598352807662e-06,0.0435388636004073,2.750598352807662e-06,0.04368674376809697,2.750598352807662e-06,3.000083502961952,2.750598352807662e-06,3.000182882099952,2.750598352807662e-06,3.000991535348902
2.751549234314124e-06,0.003068747406791656,2.751549234314124e-06,3,2.751549234314124e-06,2.070459411525691,2.751549234314124e-06,0.04352864234174027,2.751549234314124e-06,0.04372036387503141,2.751549234314124e-06,3.00008301620333,2.751549234314124e-06,3.000182780961258,2.751549234314124e-06,3.000986023082026
2.752910508590908e-06,0.003062907377414516,2.752910508590908e-06,3,2.752910508590908e-06,1.253694845454959,2.752910508590908e-06,0.04352732970880134,2.752910508590908e-06,0.04403937412018318,2.752910508590908e-06,3.000082922798216,2.752910508590908e-06,3.000182411352169,2.752910508590908e-06,3.000978395202306
2.753955254295454e-06,0.003061594229120743,2.753955254295454e-06,3,2.753955254295454e-06,0.6268474227273666,2.753955254295454e-06,0.04352809532631535,2.753955254295454e-06,0.04401099286206981,2.753955254295454e-06,3.000082713237441,2.753955254295454e-06,3.000182071032433,2.753955254295454e-06,3.000972590817518
2.755e-06,0.003059145061142279,2.755e-06,3,2.755e-06,2.886579864025407e-14,2.755e-06,0.04352860481383989,2.755e-06,0.04413152000048653,2.755e-06,3.000082707321682,2.755e-06,3.000181719276194,2.755e-06,3.000966801276576
2.755284050346037e-06,0.003054500862836797,2.755284050346037e-06,3,2.755284050346037e-06,0,2.755284050346037e-06,0.04352869617331674,2.755284050346037e-06,0.04429611376887293,2.755284050346037e-06,3.000082733396952,2.755284050346037e-06,3.00018162218189,2.755284050346037e-06,3.000965241187593
2.75570714731468e-06,0.003047926871139613,2.75570714731468e-06,3,2.75570714731468e-06,0,2.75570714731468e-06,0.04352881890672142,2.75570714731468e-06,0.04440605413012086,2.75570714731468e-06,3.000082661887149,2.75570714731468e-06,3.000181477060276,2.75570714731468e-06,3.000962915616687
2.756089511155773e-06,0.003042399101908433,2.756089511155773e-06,3,2.756089511155773e-06,0,2.756089511155773e-06,0.04352891145229888,2.756089511155773e-06,0.04433372399225032,2.756089511155773e-06,3.000082513630995,2.756089511155773e-06,3.000181345291711,2.756089511155773e-06,3.000960820602717
2.756854238837958e-06,0.003032338981208367,2.756854238837958e-06,3,2.756854238837958e-06,0,2.756854238837958e-06,0.04352904785929127,2.756854238837958e-06,0.04404924918017522,2.756854238837958e-06,3.000082366067145,2.756854238837958e-06,3.000181080743743,2.756854238837958e-06,3.000956644351782
2.75838369420233e-06,0.003017014398750793,2.75838369420233e-06,3,2.75838369420233e-06,0,2.75838369420233e-06,0.04352920957255926,2.75838369420233e-06,0.04355748679320491,2.75838369420233e-06,3.000082373091905,2.75838369420233e-06,3.000180547873625,2.75838369420233e-06,3.000948355717124
2.761076637702782e-06,0.003007698780822201,2.761076637702782e-06,3,2.761076637702782e-06,0,2.761076637702782e-06,0.04352931153396821,2.761076637702782e-06,0.04335625594914939,2.761076637702782e-06,3.00008218735111,2.761076637702782e-06,3.00017960379108,2.761076637702782e-06,3.000934140598612
2.763774130499337e-06,0.003008017778933725,2.763774130499337e-06,3,2.763774130499337e-06,0,2.763774130499337e-06,0.04352933278138317,2.763774130499337e-06,0.04358611966214943,2.763774130499337e-06,3.00008175780751,2.763774130499337e-06,3.000178587409774,2.763774130499337e-06,3.000920164414944
2.766090927312956e-06,0.0030153428587494,2.766090927312956e-06,3,2.766090927312956e-06,0,2.766090927312956e-06,0.04352933652755728,2.766090927312956e-06,0.04359759967470921,2.766090927312956e-06,3.000081492312722,2.766090927312956e-06,3.000177883326844,2.766090927312956e-06,3.00090854208988
2.769295542050561e-06,0.00303389066494311,2.769295542050561e-06,3,2.769295542050561e-06,0,2.769295542050561e-06,0.04352933616282528,2.769295542050561e-06,0.04355839299962731,2.769295542050561e-06,3.000081252840379,2.769295542050561e-06,3.000176728864543,2.769295542050561e-06,3.000892670354605
2.772933254658469e-06,0.003058324904176849,2.772933254658469e-06,3,2.772933254658469e-06,0,2.772933254658469e-06,0.0435293326747191,2.772933254658469e-06,0.04361109229308027,2.772933254658469e-06,3.000080872081826,2.772933254658469e-06,3.000169915500246,2.772933254658469e-06,3.000875232542644
2.779906130858115e-06,0.003088245367766423,2.779906130858115e-06,3,2.779906130858115e-06,0,2.779906130858115e-06,0.04352932405139546,2.779906130858115e-06,0.04363222569249749,2.779906130858115e-06,3.00008017231074,2.779906130858115e-06,3.000171934175656,2.779906130858115e-06,3.000843271199756
2.785048883682294e-06,0.003089027136637683,2.785048883682294e-06,3,2.785048883682294e-06,0,2.785048883682294e-06,0.04352931604451996,2.785048883682294e-06,0.04392176921422492,2.785048883682294e-06,3.000082854353628,2.785048883682294e-06,3.00016794088427,2.785048883682294e-06,3.000820776781759
2.790558064445322e-06,0.003080903072411155,2.790558064445322e-06,3,2.790558064445322e-06,0,2.790558064445322e-06,0.04352930980439898,2.790558064445322e-06,0.04418462744239226,2.790558064445322e-06,3.000079530771044,2.790558064445322e-06,3.000166895579867,2.790558064445322e-06,3.000797765177287
2.794755010870126e-06,0.003075360463329211,2.794755010870126e-06,3,2.794755010870126e-06,0,2.794755010870126e-06,0.04352930521008145,2.794755010870126e-06,0.04445755331167043,2.794755010870126e-06,3.000079612975952,2.794755010870126e-06,3.000165304310308,2.794755010870126e-06,3.000780812664148
2.800269050647009e-06,0.003070169182980582,2.800269050647009e-06,3,2.800269050647009e-06,0,2.800269050647009e-06,0.04352929958240035,2.800269050647009e-06,0.0443656404222979,2.800269050647009e-06,3.000078866815962,2.800269050647009e-06,3.000162000246494,2.800269050647009e-06,3.000759467174538
2.80692756942722e-06,0.003067469535180552,2.80692756942722e-06,3,2.80692756942722e-06,0,2.80692756942722e-06,0.04352929282287375,2.80692756942722e-06,0.04378467705833682,2.80692756942722e-06,3.000078385103643,2.80692756942722e-06,3.000160632663938,2.80692756942722e-06,3.000734761004588
2.812675855249486e-06,0.003068301946860094,2.812675855249486e-06,3,2.812675855249486e-06,0,2.812675855249486e-06,0.04352928656493882,2.812675855249486e-06,0.04380911507853889,2.812675855249486e-06,3.000077764571997,2.812675855249486e-06,3.00015885942244,2.812675855249486e-06,3.000714472860402
2.818253207041154e-06,0.00306924885535186,2.818253207041154e-06,3,2.818253207041154e-06,0,2.818253207041154e-06,0.04352928114671953,2.818253207041154e-06,0.04377308815477554,2.818253207041154e-06,3.000077250189869,2.818253207041154e-06,3.000154945771918,2.818253207041154e-06,3.000695513953247
2.82637324468372e-06,0.003070346040735614,2.82637324468372e-06,3,2.82637324468372e-06,0,2.82637324468372e-06,0.04352927275304062,2.82637324468372e-06,0.04371945899889666,2.82637324468372e-06,3.000078691835932,2.82637324468372e-06,3.000154044731968,2.82637324468372e-06,3.000669325795294
2.83496744657951e-06,0.003070692012398605,2.83496744657951e-06,3,2.83496744657951e-06,0,2.83496744657951e-06,0.04352926325965659,2.83496744657951e-06,0.04372041036534995,2.83496744657951e-06,3.000076002126476,2.83496744657951e-06,3.000149809206634,2.83496744657951e-06,3.000643108262882
2.842483723289755e-06,0.00307062763302783,2.842483723289755e-06,3,2.842483723289755e-06,0,2.842483723289755e-06,0.0435292550742508,2.842483723289755e-06,0.04369311528984776,2.842483723289755e-06,3.000076021375237,2.842483723289755e-06,3.000148532479994,2.842483723289755e-06,3.000621506718406
2.85e-06,0.003070410717839612,2.85e-06,3,2.85e-06,0,2.85e-06,0.04352924652785908,2.85e-06,0.04369455690146748,2.85e-06,3.000075061657969,2.85e-06,3.000146299633253,2.85e-06,3.000600860409382
2.850548391652966e-06,0.00306642866680283,2.850548391652966e-06,2.670965008220161,2.850548391652966e-06,0,2.850548391652966e-06,0.03919216194599093,2.850548391652966e-06,0.03935857496400676,2.850548391652966e-06,2.99641565828213,2.850548391652966e-06,2.996532475167644,2.850548391652966e-06,2.996800261670572
2.851445576787921e-06,0.003057028261185501,2.851445576787921e-06,2.132653927247208,2.851445576787921e-06,0,2.851445576787921e-06,0.03709773845252681,2.851445576787921e-06,0.03656096192506302,2.851445576787921e-06,2.993915255896162,2.851445576787921e-06,2.994219412449856,2.851445576787921e-06,2.994230188466014
2.852647332780711e-06,0.003017883256500388,2.852647332780711e-06,1.411600331573365,2.852647332780711e-06,0,2.852647332780711e-06,0.04046732669157773,2.852647332780711e-06,0.03917628468924318,2.852647332780711e-06,2.995866285169093,2.852647332780711e-06,2.996376219281053,2.852647332780711e-06,2.996257126689249
2.853823666390355e-06,0.002986613292364293,2.853823666390355e-06,0.7058001657866968,2.853823666390355e-06,0,2.853823666390355e-06,0.04173605895660969,2.853823666390355e-06,0.04118698070372868,2.853823666390355e-06,2.997514945033732,2.853823666390355e-06,2.997889053350653,2.853823666390355e-06,2.997804652650402
2.855e-06,0.002950647256373957,2.855e-06,2.886579864025407e-14,2.855e-06,0,2.855e-06,0.04572136358922893,2.855e-06,0.04670365574112724,2.855e-06,3.002321797353966,2.855e-06,3.001842001525535,2.855e-06,3.00199620493219
2.855301384101164e-06,0.002918569456085643,2.855301384101164e-06,0,2.855301384101164e-06,0,2.855301384101164e-06,0.04905971911923627,2.855301384101164e-06,0.05079113895204324,2.855301384101164e-06,3.005907394501965,2.855301384101164e-06,3.004905463228552,2.855301384101164e-06,3.005235953806582
2.855756360054612e-06,0.002875400101801539,2.855756360054612e-06,0,2.855756360054612e-06,0,2.855756360054612e-06,0.05220422059348642,2.855756360054612e-06,0.05551766319663447,2.855756360054612e-06,3.01018201037934,2.855756360054612e-06,3.008279986436619,2.855756360054612e-06,3.008877567129009
2.85616568952412e-06,0.002842270082415834,2.85616568952412e-06,0,2.85616568952412e-06,0,2.85616568952412e-06,0.05262717432765738,2.85616568952412e-06,0.05779985279369395,2.85616568952412e-06,3.012469933697468,2.85616568952412e-06,3.00959457503157,2.85616568952412e-06,3.010416733003015
2.856984348463135e-06,0.002785859200443972,2.856984348463135e-06,0,2.856984348463135e-06,0,2.856984348463135e-06,0.05106658422889115,2.856984348463135e-06,0.05973122912856473,2.856984348463135e-06,3.0148526568243,2.856984348463135e-06,3.009848005549441,2.856984348463135e-06,3.011007070629482
2.85840278495057e-06,0.002709880242661122,2.85840278495057e-06,0,2.85840278495057e-06,0,2.85840278495057e-06,0.04693257200865704,2.85840278495057e-06,0.0599379251080931,2.85840278495057e-06,3.015646360597655,2.85840278495057e-06,3.007464569539529,2.85840278495057e-06,3.008875077459714
2.860213220417286e-06,0.002656891137855855,2.860213220417286e-06,0,2.860213220417286e-06,0,2.860213220417286e-06,0.04245337177071688,2.860213220417286e-06,0.05952076504455597,2.860213220417286e-06,3.011384249875243,2.860213220417286e-06,3.003967035401541,2.860213220417286e-06,3.005355940155991
2.862397227588677e-06,0.0026250272397605,2.862397227588677e-06,0,2.862397227588677e-06,0,2.862397227588677e-06,0.04038165669092708,2.862397227588677e-06,0.05959488857129253,2.862397227588677e-06,3.001544461283037,2.862397227588677e-06,3.001245370841589,2.862397227588677e-06,3.002338048224539
2.864797842932292e-06,0.002604313077794929,2.864797842932292e-06,0,2.864797842932292e-06,0,2.864797842932292e-06,0.03944015070197279,2.864797842932292e-06,0.05827323274887179,2.864797842932292e-06,2.985937851880906,2.864797842932292e-06,2.999166603627488,2.864797842932292e-06,2.999814076969074
2.867274719997057e-06,0.002600104590320924,2.867274719997057e-06,0,2.867274719997057e-06,0,2.867274719997057e-06,0.03843797500918972,2.867274719997057e-06,0.05370679541660393,2.867274719997057e-06,2.959135706418954,2.867274719997057e-06,2.997127105499072,2.867274719997057e-06,2.997342277124274
2.871312134531721e-06,0.0026322911581209,2.871312134531721e-06,0,2.871312134531721e-06,0,2.871312134531721e-06,0.03961622448139588,2.871312134531721e-06,0.04300945387989842,2.871312134531721e-06,2.883580554783598,2.871312134531721e-06,2.994923664100785,2.871312134531721e-06,2.994666364335417
2.875171103998016e-06,0.002685362578847803,2.875171103998016e-06,0,2.875171103998016e-06,0,2.875171103998016e-06,0.04349515517484409,2.875171103998016e-06,0.03282224880124029,2.875171103998016e-06,2.772518149510327,2.875171103998016e-06,2.994313592530352,2.875171103998016e-06,2.993825908898002
2.88007344323917e-06,0.002745103196547294,2.88007344323917e-06,0,2.88007344323917e-06,0,2.88007344323917e-06,0.05484720826266471,2.88007344323917e-06,0.02295896185276965,2.88007344323917e-06,2.557808092423871,2.88007344323917e-06,2.994842371397812,2.88007344323917e-06,2.994344431222297
2.88492205991264e-06,0.002761496554229317,2.88492205991264e-06,0,2.88492205991264e-06,0,2.88492205991264e-06,0.09834841400203737,2.88492205991264e-06,0.01691088840816923,2.88492205991264e-06,2.218158595130169,2.88492205991264e-06,2.995906787397845,2.88492205991264e-06,2.995593786046642
2.889826984561786e-06,0.002717044023287778,2.889826984561786e-06,0,2.889826984561786e-06,0,2.889826984561786e-06,0.247798630163231,2.889826984561786e-06,0.01335337570157639,2.889826984561786e-06,1.722367234674717,2.889826984561786e-06,2.996923362266344,2.889826984561786e-06,2.9968277488912
2.89483917607691e-06,0.002627214462997829,2.89483917607691e-06,0,2.89483917607691e-06,0,2.89483917607691e-06,0.599012708008333,2.89483917607691e-06,0.01088943027005823,2.89483917607691e-06,1.149490893419768,2.89483917607691e-06,2.997718041366615,2.89483917607691e-06,2.997845228517118
2.898868804975739e-06,0.002558656258010823,2.898868804975739e-06,0,2.898868804975739e-06,0,2.898868804975739e-06,0.9730813786355094,2.898868804975739e-06,0.009307196364414728,2.898868804975739e-06,0.7494276291890865,2.898868804975739e-06,2.998178286935576,2.898868804975739e-06,2.998390016575586
2.90293299359503e-06,0.002513531921353514,2.90293299359503e-06,0,2.90293299359503e-06,0,2.90293299359503e-06,1.344216516866092,2.90293299359503e-06,0.007983842341952844,2.90293299359503e-06,0.3995552908302,2.90293299359503e-06,2.998556563590857,2.90293299359503e-06,2.998782108337001
2.906955607517121e-06,0.002487708968057202,2.906955607517121e-06,0,2.906955607517121e-06,0,2.906955607517121e-06,1.65245138915942,2.906955607517121e-06,0.006896829681597122,2.906955607517121e-06,0.1724995362996583,2.906955607517121e-06,2.998845370871904,2.906955607517121e-06,2.999032099177539
2.911365729335201e-06,0.002473346216314173,2.911365729335201e-06,0,2.911365729335201e-06,0,2.911365729335201e-06,1.936491321344057,2.911365729335201e-06,0.005865349588826445,2.911365729335201e-06,0.08120637946576888,2.911365729335201e-06,2.99912000076354,2.911365729335201e-06,2.999216413943862
2.916304093479439e-06,0.002470920724589538,2.916304093479439e-06,0,2.916304093479439e-06,0,2.916304093479439e-06,2.199157288128009,2.916304093479439e-06,0.004916733860498279,2.916304093479439e-06,0.0355307852167713,2.916304093479439e-06,2.999394039485161,2.916304093479439e-06,2.99942519025376
2.920302549188311e-06,0.002472356094714787,2.920302549188311e-06,0,2.920302549188311e-06,0,2.920302549188311e-06,2.376739293874437,2.920302549188311e-06,0.00428353609022745,2.920302549188311e-06,0.02300585357065815,2.920302549188311e-06,2.999543807429882,2.920302549188311e-06,2.999604429206129
2.926835019799278e-06,0.002475571886005625,2.926835019799278e-06,0,2.926835019799278e-06,0,2.926835019799278e-06,2.609989107796029,2.926835019799278e-06,0.003478969437207653,2.926835019799278e-06,0.01606028796158931,2.926835019799278e-06,2.999765251393176,2.926835019799278e-06,2.99987337076175
2.933360615825916e-06,0.002477363492797353,2.933360615825916e-06,0,2.933360615825916e-06,0,2.933360615825916e-06,2.782852913990956,2.933360615825916e-06,0.002949703019125726,2.933360615825916e-06,0.01175978625566368,2.933360615825916e-06,2.999917282298589,2.933360615825916e-06,3.000101248082254
2.941877740721444e-06,0.002478094664596858,2.941877740721444e-06,0,2.941877740721444e-06,0,2.941877740721444e-06,2.926910926811273,2.941877740721444e-06,0.002543527414503866,2.941877740721444e-06,0.007173912772383067,2.941877740721444e-06,3.000036813269463,2.941877740721444e-06,3.000273507611361
2.951499857299238e-06,0.002477460725893708,2.951499857299238e-06,0,2.951499857299238e-06,0,2.951499857299238e-06,2.997990170686063,2.951499857299238e-06,0.002335030048812519,2.951499857299238e-06,0.00403365728771901,2.951499857299238e-06,3.00009476774312,2.951499857299238e-06,3.000358482271169
2.965207447799747e-06,0.002475068685430983,2.965207447799747e-06,0,2.965207447799747e-06,0,2.965207447799747e-06,3.016711260041785,2.965207447799747e-06,0.002232455949458196,2.965207447799747e-06,0.002330064039606076,2.965207447799747e-06,3.000119937990364,2.965207447799747e-06,3.000378602162015
2.977183965456264e-06,0.002472748238462793,2.977183965456264e-06,0,2.977183965456264e-06,0,2.977183965456264e-06,3.01211264195909,2.977183965456264e-06,0.00222262437816383,2.977183965456264e-06,0.002332909035258903,2.977183965456264e-06,3.000118082263494,2.977183965456264e-06,3.00036691347258
2.990432120606098e-06,0.002470701403535763,2.990432120606098e-06,0,2.990432120606098e-06,0,2.990432120606098e-06,3.008799483337413,2.990432120606098e-06,0.002222244806036171,2.990432120606098e-06,0.002292085564772046,2.990432120606098e-06,3.000114734050131,2.990432120606098e-06,3.000348854398593
3.008293941232721e-06,0.002468629752223239,3.008293941232721e-06,0,3.008293941232721e-06,0,3.008293941232721e-06,3.006221315297899,3.008293941232721e-06,0.002225991131799348,3.008293941232721e-06,0.002330643604527089,3.008293941232721e-06,3.000110480109343,3.008293941232721e-06,3.000327307223468
3.03e-06,0.002466825760945294,3.03e-06,0,3.03e-06,0,3.03e-06,3.004449196406778,3.03e-06,0.002225626576540232,3.03e-06,0.002280315726659614,3.03e-06,3.00010593823513,3.03e-06,3.000303355296861
3.0303125e-06,0.002466775343985211,3.0303125e-06,0,3.0303125e-06,0.1874999999998076,3.0303125e-06,3.004429350729065,3.0303125e-06,0.00235788394932882,3.0303125e-06,0.002285910831576909,3.0303125e-06,3.000105857893421,3.0303125e-06,3.000303068302655
3.030929172894854e-06,0.002470114914629957,3.030929172894854e-06,0,3.030929172894854e-06,0.5575037369126236,3.030929172894854e-06,3.004391510890895,3.030929172894854e-06,0.002396998476352497,3.030929172894854e-06,0.002293072292819361,3.030929172894854e-06,3.000105726809887,3.030929172894854e-06,3.000302511818931
3.032162518684564e-06,0.002530766006015997,3.032162518684564e-06,0,3.032162518684564e-06,1.297511210738255,3.032162518684564e-06,3.004319649371074,3.032162518684564e-06,0.001942256724208702,3.032162518684564e-06,0.002296338645246613,3.032162518684564e-06,3.000105574487199,3.032162518684564e-06,3.000301420562958
3.033476260238313e-06,0.002701248926374847,3.033476260238313e-06,0,3.033476260238313e-06,2.085756142987736,3.033476260238313e-06,3.00424513573055,3.033476260238313e-06,0.001410668805314891,3.033476260238313e-06,0.002295824366642373,3.033476260238313e-06,3.000105442990577,3.033476260238313e-06,3.000300254261583
3.034238130119156e-06,0.002832212168821004,3.034238130119156e-06,0,3.034238130119156e-06,2.542878071493679,3.034238130119156e-06,3.004202509503604,3.034238130119156e-06,0.001196280947526596,3.034238130119156e-06,0.002295274235027022,3.034238130119156e-06,3.000105351245292,3.034238130119156e-06,3.0002995799006
3.035e-06,0.002957866023566197,3.035e-06,0,3.035e-06,2.999999999999876,3.035e-06,3.00416047332407,3.035e-06,0.001078905264026662,3.035e-06,0.0022946987010467,3.035e-06,3.000105259031873,3.035e-06,3.000298913507152
3.0352603261402e-06,0.002936618057249711,3.0352603261402e-06,0,3.0352603261402e-06,3,3.0352603261402e-06,3.004146249962589,3.0352603261402e-06,0.001119265248885492,3.0352603261402e-06,0.00229453602545083,3.0352603261402e-06,3.000105224319504,3.0352603261402e-06,3.000298690259529
3.035612807811032e-06,0.00290938251232328,3.035612807811032e-06,0,3.035612807811032e-06,3,3.035612807811032e-06,3.004127045977745,3.035612807811032e-06,0.001420058987149289,3.035612807811032e-06,0.002294526369396215,3.035612807811032e-06,3.00010517161014,3.035612807811032e-06,3.000298377993915
3.035935954618152e-06,0.002885872806414202,3.035935954618152e-06,0,3.035935954618152e-06,3,3.035935954618152e-06,3.004109515638363,3.035935954618152e-06,0.001927672811446414,3.035935954618152e-06,0.00229447802296325,3.035935954618152e-06,3.000105125283605,3.035935954618152e-06,3.000298111357218
3.036582248232392e-06,0.002842341795820735,3.036582248232392e-06,0,3.036582248232392e-06,3,3.036582248232392e-06,3.004074888276465,3.036582248232392e-06,0.002792781159524267,3.036582248232392e-06,0.002293624479188723,3.036582248232392e-06,3.00010503053251,3.036582248232392e-06,3.000297569937993
3.037785050287073e-06,0.002771856397535812,3.037785050287073e-06,0,3.037785050287073e-06,3,3.037785050287073e-06,3.004011464087337,3.037785050287073e-06,0.003445438248332466,3.037785050287073e-06,0.002291938689548041,3.037785050287073e-06,3.000104869097878,3.037785050287073e-06,3.000296570473695
3.039321775592598e-06,0.002700212495106089,3.039321775592598e-06,0,3.039321775592598e-06,3,3.039321775592598e-06,3.003932491403542,3.039321775592598e-06,0.003318679464310085,3.039321775592598e-06,0.002291212651009936,3.039321775592598e-06,3.000104642568659,3.039321775592598e-06,3.000295280618167
3.041411187977229e-06,0.002634557936944409,3.041411187977229e-06,0,3.041411187977229e-06,3,3.041411187977229e-06,3.003828809234637,3.041411187977229e-06,0.002844929702521066,3.041411187977229e-06,0.002290385551099162,3.041411187977229e-06,3.000104333671269,3.041411187977229e-06,3.000293542212664
3.043609051004018e-06,0.002597463382959316,3.043609051004018e-06,0,3.043609051004018e-06,3,3.043609051004018e-06,3.003724240146231,3.043609051004018e-06,0.002604846373658277,3.043609051004018e-06,0.002288884280016592,3.043609051004018e-06,3.000104001892725,3.043609051004018e-06,3.000287855049075
3.04567399773118e-06,0.002582503754354935,3.04567399773118e-06,0,3.04567399773118e-06,3,3.04567399773118e-06,3.00363000779654,3.04567399773118e-06,0.002402294397141961,3.04567399773118e-06,0.002287435510663803,3.04567399773118e-06,3.000103703949845,3.04567399773118e-06,3.000287470495419
3.049803891185505e-06,0.002571586533130844,3.049803891185505e-06,0,3.049803891185505e-06,3,3.049803891185505e-06,3.00345245397854,3.049803891185505e-06,0.001787106989230878,3.049803891185505e-06,0.002284965801733981,3.049803891185505e-06,3.000103041645166,3.049803891185505e-06,3.000284605240444
3.052989258831168e-06,0.002569640595709993,3.052989258831168e-06,0,3.052989258831168e-06,3,3.052989258831168e-06,3.003324819892591,3.052989258831168e-06,0.001866069683644309,3.052989258831168e-06,0.002283110962045085,3.052989258831168e-06,3.000102646308603,3.052989258831168e-06,3.000282390326888
3.05566768130015e-06,0.002569211388985365,3.05566768130015e-06,0,3.05566768130015e-06,3,3.05566768130015e-06,3.003223200193022,3.05566768130015e-06,0.002017781192094023,3.05566768130015e-06,0.002281389482684783,3.05566768130015e-06,3.000102191976449,3.05566768130015e-06,3.000277523300567
3.059158883425733e-06,0.002568918521549466,3.059158883425733e-06,0,3.059158883425733e-06,3,3.059158883425733e-06,3.003098017356364,3.059158883425733e-06,0.002087253609387358,3.059158883425733e-06,0.002279530647884914,3.059158883425733e-06,3.000101707952005,3.059158883425733e-06,3.000275896344843
3.063888129082133e-06,0.002568645776709662,3.063888129082133e-06,0,3.063888129082133e-06,3,3.063888129082133e-06,3.002940353636241,3.063888129082133e-06,0.002154403176162902,3.063888129082133e-06,0.002276838661121518,3.063888129082133e-06,3.000101002092744,3.063888129082133e-06,3.000272418445194
3.069902038245904e-06,0.002568346673714992,3.069902038245904e-06,0,3.069902038245904e-06,3,3.069902038245904e-06,3.00275764604972,3.069902038245904e-06,0.002196451971373943,3.069902038245904e-06,0.002273625146497375,3.069902038245904e-06,3.000098458537308,3.069902038245904e-06,3.000265681102711
3.074951019122952e-06,0.002568126161716112,3.074951019122952e-06,0,3.074951019122952e-06,3,3.074951019122952e-06,3.002617841272179,3.074951019122952e-06,0.002210415165216841,3.074951019122952e-06,0.002271015205943976,3.074951019122952e-06,3.000099202603234,3.074951019122952e-06,3.000262776580197
3.08e-06,0.002567931723610264,3.08e-06,0,3.08e-06,3,3.08e-06,3.0024889911541,3.08e-06,0.00221771909934676,3.08e-06,0.002268447519507419,3.08e-06,3.00009829626471,3.08e-06,3.000259327131231
