Total; tran P (inv_wM3=5e-06) X,Total; tran P (inv_wM3=5e-06) Y,Total; tran P (inv_wM3=1e-05) X,Total; tran P (inv_wM3=1e-05) Y,Total; tran P (inv_wM3=1.5e-05) X,Total; tran P (inv_wM3=1.5e-05) Y,Total; tran P (inv_wM3=2e-05) X,Total; tran P (inv_wM3=2e-05) Y,Total; tran P (inv_wM3=2.5e-05) X,Total; tran P (inv_wM3=2.5e-05) Y,Total; tran P (inv_wM3=3e-05) X,Total; tran P (inv_wM3=3e-05) Y,Total; tran P (inv_wM3=3.5e-05) X,Total; tran P (inv_wM3=3.5e-05) Y,Total; tran P (inv_wM3=4e-05) X,Total; tran P (inv_wM3=4e-05) Y,Total; tran P (inv_wM3=4.5e-05) X,Total; tran P (inv_wM3=4.5e-05) Y,Total; tran P (inv_wM3=5e-05) X,Total; tran P (inv_wM3=5e-05) Y,/w_out (inv_wM3=5e-06) X,/w_out (inv_wM3=5e-06) Y,/w_out (inv_wM3=1e-05) X,/w_out (inv_wM3=1e-05) Y,/w_out (inv_wM3=1.5e-05) X,/w_out (inv_wM3=1.5e-05) Y,/w_out (inv_wM3=2e-05) X,/w_out (inv_wM3=2e-05) Y,/w_out (inv_wM3=2.5e-05) X,/w_out (inv_wM3=2.5e-05) Y,/w_out (inv_wM3=3e-05) X,/w_out (inv_wM3=3e-05) Y,/w_out (inv_wM3=3.5e-05) X,/w_out (inv_wM3=3.5e-05) Y,/w_out (inv_wM3=4e-05) X,/w_out (inv_wM3=4e-05) Y,/w_out (inv_wM3=4.5e-05) X,/w_out (inv_wM3=4.5e-05) Y,/w_out (inv_wM3=5e-05) X,/w_out (inv_wM3=5e-05) Y,frequency (inv_wM3=5e-06) X,frequency (inv_wM3=5e-06) Y,frequency (inv_wM3=1e-05) X,frequency (inv_wM3=1e-05) Y,frequency (inv_wM3=1.5e-05) X,frequency (inv_wM3=1.5e-05) Y,frequency (inv_wM3=2e-05) X,frequency (inv_wM3=2e-05) Y,frequency (inv_wM3=2.5e-05) X,frequency (inv_wM3=2.5e-05) Y,frequency (inv_wM3=3e-05) X,frequency (inv_wM3=3e-05) Y,frequency (inv_wM3=3.5e-05) X,frequency (inv_wM3=3.5e-05) Y,frequency (inv_wM3=4e-05) X,frequency (inv_wM3=4e-05) Y,frequency (inv_wM3=4.5e-05) X,frequency (inv_wM3=4.5e-05) Y,frequency (inv_wM3=5e-05) X,frequency (inv_wM3=5e-05) Y
5.553747934669019e-07,0.001329406058015457,4.804918053568237e-07,0.001579264910885203,5.451858940885927e-07,0.00171654732018174,5.810424178775596e-07,0.001836080122393194,5.975284420619477e-07,0.001887205606694934,6.837315619536051e-07,0.001928575196777307,7.809437013717248e-07,0.00190806692713986,7.066787943692074e-07,0.001919204347184027,8.220998796466816e-07,0.002015490902625135,7.801299964983765e-07,0.00198249428128355,5.553747934669019e-07,0.04483171417825229,4.804918053568237e-07,3.001925248778424,5.451858940885927e-07,3.001818035085712,5.810424178775596e-07,3.002512030250156,5.975284420619477e-07,2.999514754228381,6.837315619536051e-07,3.001661728125127,7.809437013717248e-07,3.002057523948545,7.066787943692074e-07,2.394031279686985,8.220998796466816e-07,2.937252749857825,7.801299964983765e-07,1.188301277266351,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.595506806741676e-07,0.001353996014360155,4.830848297320356e-07,0.001570497374196524,5.491283119436612e-07,0.001749149009258635,5.861091294658662e-07,0.001809232987782208,6.010732222096113e-07,0.001885199126442907,6.872710333387731e-07,0.00194051332226241,7.867767527306459e-07,0.001865349687302553,7.132732985334623e-07,0.001874815507792615,8.260546538366601e-07,0.002018661110479328,7.841977833273274e-07,0.001983662460600849,5.595506806741676e-07,0.04155048092921761,4.830848297320356e-07,3.001877709437433,5.491283119436612e-07,3.001753296522652,5.861091294658662e-07,3.002381851711566,6.010732222096113e-07,3.000570269219166,6.872710333387731e-07,3.0019421355054,7.867767527306459e-07,3.002023078978698,7.132732985334623e-07,2.516133591201385,8.260546538366601e-07,2.948433634510434,7.841977833273274e-07,1.257197639708391,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.636914534826433e-07,0.00137461372565554,4.854820051661216e-07,0.001572280146224802,5.525994616608611e-07,0.00177004466432586,5.873777576415838e-07,0.001799875426888747,6.053718743149763e-07,0.001886322982033152,6.915281639896618e-07,0.00194795469072161,7.922845727092108e-07,0.00184825752899938,7.188009524335158e-07,0.001864109391864776,8.304197432012727e-07,0.002017105108369107,7.885258303149858e-07,0.00199712262617833,5.636914534826433e-07,0.03909654367957002,4.854820051661216e-07,3.001835319589555,5.525994616608611e-07,3.001699312026941,5.873777576415838e-07,3.002350610846051,6.053718743149763e-07,3.001475909106493,6.915281639896618e-07,3.002166554749906,7.922845727092108e-07,3.001970336542811,7.188009524335158e-07,2.601386702704648,8.304197432012727e-07,2.958683218856527,7.885258303149858e-07,1.345516592455801,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.679080576225875e-07,0.00137764182939122,4.882413946063054e-07,0.001583868772103357,5.572186110238126e-07,0.001775048700127381,5.899150139930191e-07,0.001782290161547355,6.088252118016832e-07,0.001894100313403421,6.951947986450725e-07,0.001944472438336871,7.968438181795112e-07,0.001861717570443171,7.237522790435552e-07,0.001882865434447411,8.345576817266814e-07,0.002011077870981671,7.922005302937946e-07,0.002012192241611987,5.679080576225875e-07,0.03690936271677722,4.882413946063054e-07,3.001788387534419,5.572186110238126e-07,3.001631527862116,5.899150139930191e-07,3.002289770945193,6.088252118016832e-07,3.001973508246276,6.951947986450725e-07,3.002283954340121,7.968438181795112e-07,3.001917950084267,7.237522790435552e-07,2.670663391073191,8.345576817266814e-07,2.96670570671732,7.922005302937946e-07,1.435180889233638,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.721039932387992e-07,0.0013611940059814,4.908057532625625e-07,0.001603300744404654,5.615081776430174e-07,0.001764520432559378,5.934979503756817e-07,0.001764170999051729,6.122418616572987e-07,0.001902192508347579,6.99554590016897e-07,0.001927338671208644,8.01602208490116e-07,0.001893326938929688,7.288977498691685e-07,0.001918294510270255,8.405273277548305e-07,0.001991805434876058,7.970141952997392e-07,0.002026551252521486,5.721039932387992e-07,0.03546481661723779,4.908057532625625e-07,3.00174644649929,5.615081776430174e-07,3.00157232453689,5.934979503756817e-07,3.002207546653989,6.122418616572987e-07,3.002316110909907,6.99554590016897e-07,3.002358031394806,8.01602208490116e-07,3.001858719381589,7.288977498691685e-07,2.733280575035122,8.405273277548305e-07,2.975945727596194,7.970141952997392e-07,1.58745405180524,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.764321872347728e-07,0.001335304808187618,4.938388146056288e-07,0.001628412739331956,5.653020155965783e-07,0.001753700352820077,5.966220084479408e-07,0.001762564875411947,6.165397185330941e-07,0.001902703104974089,7.035035735562963e-07,0.001899403400417739,8.059066290704267e-07,0.001923234512119855,7.333053164398123e-07,0.001944313766007553,8.47201860916461e-07,0.001950103751970464,8.026644557605657e-07,0.002032117851550238,5.764321872347728e-07,0.03418346214580579,4.938388146056288e-07,3.001698827319762,5.653020155965783e-07,3.001522748446324,5.966220084479408e-07,3.002139299446699,6.165397185330941e-07,3.002590848271329,7.035035735562963e-07,3.002379958068878,8.059066290704267e-07,3.001803255079839,7.333053164398123e-07,2.779325684679665,8.47201860916461e-07,2.983653798762516,8.026644557605657e-07,1.796256210750548,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.805072448293614e-07,0.001324861705671551,4.970717696688972e-07,0.00164759333169141,5.687112219340974e-07,0.001740870224628734,5.998893276832213e-07,0.001774219217931144,6.205969541491077e-07,0.001887010405221513,7.086332725772357e-07,0.001860013648647944,8.103916572254168e-07,0.001937196310651401,7.345667943159009e-07,0.001948542364981046,8.530693156718187e-07,0.001908852343969003,8.071885457106089e-07,0.002030918868288677,5.805072448293614e-07,0.03331203443863821,4.970717696688972e-07,3.001650287377062,5.687112219340974e-07,3.001480270227765,5.998893276832213e-07,3.002071208571047,6.205969541491077e-07,3.002731865424936,7.086332725772357e-07,3.002365096826181,8.103916572254168e-07,3.001745031670938,7.345667943159009e-07,2.791183116554445,8.530693156718187e-07,2.988651378561873,8.071885457106089e-07,1.949965213765554,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.843652086385487e-07,0.001337864802063928,5.022408258832082e-07,0.001648908643390423,5.72363497651871e-07,0.001721981066212901,6.028034922713186e-07,0.001796530713249473,6.249000916378126e-07,0.001855597384892696,7.137523449346221e-07,0.001831346303042188,8.159765346970871e-07,0.001937063751201074,7.370897500680781e-07,0.001953275820291795,8.600078788605691e-07,0.001876348493021768,8.114649732508556e-07,0.002026149799479463,5.843652086385487e-07,0.03268144945163495,5.022408258832082e-07,3.001577085946515,5.72363497651871e-07,3.001436798335032,6.028034922713186e-07,3.002013194542343,6.249000916378126e-07,3.002794880544707,7.137523449346221e-07,3.002317382465773,8.159765346970871e-07,3.001673459717996,7.370897500680781e-07,2.813391183977864,8.600078788605691e-07,2.992955391584325,8.114649732508556e-07,2.074611381591514,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.880787315217649e-07,0.001360112726390586,5.064900378400572e-07,0.001625853641845777,5.772401373693178e-07,0.001697464876294932,6.063667701619307e-07,0.001825020723469075,6.289268539994971e-07,0.001825372804894566,7.180142082163495e-07,0.001831795091585313,8.203887318121916e-07,0.001942194307677618,7.411280727037937e-07,0.001953108808381946,8.65013874235644e-07,0.001883013864885425,8.171016250292508e-07,0.002012620999614171,5.880787315217649e-07,0.03225856869504337,5.064900378400572e-07,3.001520696182525,5.772401373693178e-07,3.001381801965691,6.063667701619307e-07,3.00194557217033,6.289268539994971e-07,3.002797978887903,7.180142082163495e-07,3.0022621335144,8.203887318121916e-07,3.001618335740087,7.411280727037937e-07,2.844870048984109,8.65013874235644e-07,2.995222742422224,8.171016250292508e-07,2.217225798121013,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.925322846749684e-07,0.001377270482908975,5.103087428243903e-07,0.001597802465716446,5.810944345395463e-07,0.001697858776264139,6.103500525482121e-07,0.001842614484378834,6.301530899337099e-07,0.001817234237703924,7.222346706086136e-07,0.001851011308415062,8.242830690142464e-07,0.001955606081123988,7.448858975059384e-07,0.0019543257928585,8.701947036571875e-07,0.001909477958805662,8.248753258590865e-07,0.00197269887980993,5.925322846749684e-07,0.0319018305159818,5.103087428243903e-07,3.001472658755701,5.810944345395463e-07,3.001340639631999,6.103500525482121e-07,3.001874045270615,6.301530899337099e-07,3.002790711670892,7.222346706086136e-07,3.002199309951778,8.242830690142464e-07,3.001571090195122,7.448858975059384e-07,2.870052337090836,8.701947036571875e-07,2.997017762755236,8.248753258590865e-07,2.378501320765169,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.972971909531614e-07,0.001371575702468692,5.138445508732544e-07,0.001576773557686134,5.847823273398731e-07,0.001716547858274279,6.159222231692475e-07,0.001841601015577961,6.326055618021356e-07,0.001804848807225197,7.262294086719886e-07,0.001882760418428022,8.279097467975223e-07,0.001969090530672515,7.488440246205416e-07,0.001964649044372387,8.751468833848281e-07,0.00194313697425125,8.309293050276783e-07,0.00193103133425242,5.972971909531614e-07,0.03166564596601963,5.138445508732544e-07,3.001430251730029,5.847823273398731e-07,3.001303025650577,6.159222231692475e-07,3.001780652649737,6.326055618021356e-07,3.002767997464606,7.262294086719886e-07,3.002135530639669,8.279097467975223e-07,3.001528426841868,7.488440246205416e-07,2.892766811541316,8.751468833848281e-07,2.998307684721757,8.309293050276783e-07,2.483666415105446,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.019998740162784e-07,0.001346234788147661,5.172090765836942e-07,0.001570633262665277,5.887242869459566e-07,0.001749136016843851,6.199915732181686e-07,0.00183933261827675,6.356094942213186e-07,0.00180230514970922,7.302119621389321e-07,0.001907679679960563,8.323927410089701e-07,0.00197825952973716,7.524082998668388e-07,0.001978861814816229,8.796841494570561e-07,0.001962414194029617,8.387768075370143e-07,0.00188899849755386,6.019998740162784e-07,0.03152134381199587,5.172090765836942e-07,3.001391158475568,5.887242869459566e-07,3.001264603612029,6.199915732181686e-07,3.001716964349453,6.356094942213186e-07,3.002728313170012,7.302119621389321e-07,3.002070244566458,8.323927410089701e-07,3.001477586035623,7.524082998668388e-07,2.910223916294589,8.796841494570561e-07,2.999207787032248,8.387768075370143e-07,2.595624756404506,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.062206242024916e-07,0.001326514935845107,5.204894974554345e-07,0.00158044901922552,5.921952199384944e-07,0.001770026039842448,6.23595070473055e-07,0.001841836508267936,6.385435593743565e-07,0.001809735400914013,7.315439325755269e-07,0.001912207450306121,8.357860274680509e-07,0.001977915312343394,7.568294559408774e-07,0.001994343194092259,8.84319114405596e-07,0.001965513945856155,8.444026451223882e-07,0.001889983593725767,6.062206242024916e-07,0.03143648823663413,5.204894974554345e-07,3.001355431505579,5.921952199384944e-07,3.001232216062773,6.23595070473055e-07,3.001663537258394,6.385435593743565e-07,3.002680071346326,7.315439325755269e-07,3.002048219893053,8.357860274680509e-07,3.001440510017218,7.568294559408774e-07,2.928479863652555,8.84319114405596e-07,2.999907356121814,8.444026451223882e-07,2.662066728248383,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.100999620804652e-07,0.001328198103195208,5.244107251653318e-07,0.001609473808081475,5.96814299358225e-07,0.001775033066963522,6.269429232625221e-07,0.001841545354133304,6.416083683101523e-07,0.001828859234227121,7.342078734487165e-07,0.001916532250927251,8.4003800680501e-07,0.001969546933717141,7.615895918896826e-07,0.002001328558992799,8.896765140762089e-07,0.001967338131504563,8.502577005262288e-07,0.001917882342837306,6.100999620804652e-07,0.03138486070410722,5.244107251653318e-07,3.001314118628419,5.96814299358225e-07,3.001191065704488,6.269429232625221e-07,3.001616245027045,6.416083683101523e-07,3.002622608230176,7.342078734487165e-07,3.002004328776692,8.4003800680501e-07,3.001395797563736,7.615895918896826e-07,2.944486101517531,8.896765140762089e-07,3.000503607202724,8.502577005262288e-07,2.724465999403531,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.142755729214512e-07,0.001352098450928691,5.281887015387267e-07,0.00163882545469736,6.01104124322449e-07,0.001764514149883595,6.314128035420269e-07,0.001825384531655616,6.454686222802101e-07,0.001860501814013761,7.378708364551492e-07,0.00191528575549623,8.440132035096445e-07,0.001952157542781318,7.67307518324684e-07,0.001997853986375546,8.938083235827863e-07,0.001978263081316131,8.554396309090047e-07,0.001950997038298525,6.142755729214512e-07,0.03134346922272391,5.281887015387267e-07,3.001276359316417,6.01104124322449e-07,3.001154729336818,6.314128035420269e-07,3.001556330414906,6.454686222802101e-07,3.002544154235329,7.378708364551492e-07,3.001944609557185,8.440132035096445e-07,3.001355737534317,7.67307518324684e-07,2.959496377068251,8.938083235827863e-07,3.000838894147952,8.554396309090047e-07,2.772252529998725,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.183869154276868e-07,0.001373522525441346,5.313433445280016e-07,0.001651829089555393,6.048979915351915e-07,0.00175369959663724,6.362844816923787e-07,0.001792305214545423,6.492312882793133e-07,0.001881514659112085,7.425843700798328e-07,0.001918058850214107,8.49443391252639e-07,0.001912948639966798,7.714157756864574e-07,0.001988028717853501,8.977767651285031e-07,0.0019943488159501,8.602371709558007e-07,0.001971570157971175,6.183869154276868e-07,0.03131296300599027,5.313433445280016e-07,3.001246211134811,6.048979915351915e-07,3.00112399367455,6.362844816923787e-07,3.001494936801881,6.492312882793133e-07,3.00246408799755,7.425843700798328e-07,3.001869571725867,8.49443391252639e-07,3.001303628175834,7.714157756864574e-07,2.967944941824084,8.977767651285031e-07,3.001082650195381,8.602371709558007e-07,2.810461212217745,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.224543267683245e-07,0.001378437736459363,5.363344908556702e-07,0.001643921456567786,6.083073708103486e-07,0.00174086787503347,6.405312670183825e-07,0.001765911355564977,6.549799780310564e-07,0.001886227286264823,7.461453515948769e-07,0.001928522974622415,8.549178410763813e-07,0.0018722404780132,7.763750118413241e-07,0.001964474059359994,9.020917816684584e-07,0.002009883932368251,8.651098895505353e-07,0.00197565960372207,6.224543267683245e-07,0.03128870276169627,5.363344908556702e-07,3.001201873590542,6.083073708103486e-07,3.00109742306,6.405312670183825e-07,3.001444488395569,6.549799780310564e-07,3.002340387894999,7.461453515948769e-07,3.00181460761453,8.549178410763813e-07,3.001254023013075,7.763750118413241e-07,2.97613309000874,9.020917816684584e-07,3.001278058432066,8.651098895505353e-07,2.843589359679314,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.266519581265555e-07,0.001363871186257164,5.402621825678041e-07,0.001619246796195157,6.11959902134177e-07,0.001721975640438169,6.447651487315145e-07,0.001763356244290503,6.593904927646996e-07,0.001885503395816827,7.496631443983378e-07,0.001940392841543371,8.609005860142313e-07,0.001848498928688634,7.819197630500392e-07,0.001924056731759414,9.068337480443124e-07,0.002018099825319927,8.707014076851717e-07,0.001977682605400834,6.266519581265555e-07,0.03126646961619867,5.402621825678041e-07,3.001173684089682,6.11959902134177e-07,3.001070028596775,6.447651487315145e-07,3.001396819263547,6.593904927646996e-07,3.002246815200488,7.496631443983378e-07,3.001762008747834,8.609005860142313e-07,3.001202981889495,7.819197630500392e-07,2.983177538917087,9.068337480443124e-07,3.001427620742893,8.707014076851717e-07,2.875536999271116,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.310185668328518e-07,0.001337678397940857,5.439775591878094e-07,0.001592159365441664,6.168355130338159e-07,0.001697467616490615,6.485757762550801e-07,0.001780507043499225,6.631581168851528e-07,0.001892754085324895,7.539346823755207e-07,0.001947898571210668,8.653813638466852e-07,0.001858440920688542,7.881587374359323e-07,0.00188025295245933,9.108975108891906e-07,0.002018831037694914,8.750703960362282e-07,0.001988991137503992,6.310185668328518e-07,0.03124619480091497,5.439775591878094e-07,3.001152371498794,6.168355130338159e-07,3.00103497951634,6.485757762550801e-07,3.001356003612211,6.631581168851528e-07,3.002169155127394,7.539346823755207e-07,3.001700560099841,8.653813638466852e-07,3.001166799430502,7.881587374359323e-07,2.989024078886656,9.108975108891906e-07,3.001512874852864,8.750703960362282e-07,2.896414101402172,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.350957342357855e-07,0.001324694489403564,5.448704308508259e-07,0.001586278635694913,6.206894451778131e-07,0.001697862060274573,6.522469033013115e-07,0.001811006728107994,6.665387294131727e-07,0.001901423039148305,7.576222806904766e-07,0.001944387441995562,8.700188365218111e-07,0.00188649945941638,7.939498684528882e-07,0.001863414500690241,9.150324386094247e-07,0.002015353187520115,8.792149516212056e-07,0.002005752267335981,6.350957342357855e-07,0.03122881506802276,5.448704308508259e-07,3.00115075496585,6.206894451778131e-07,3.001008276609073,6.522469033013115e-07,3.001318429625347,6.665387294131727e-07,3.00210172195164,7.576222806904766e-07,3.001649697303588,8.700188365218111e-07,3.001131078803815,7.939498684528882e-07,2.992942636212536,9.150324386094247e-07,3.001568847953964,8.792149516212056e-07,2.91336724963523,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.388571733598156e-07,0.001334503755714446,5.46656174176859e-07,0.001576495228684771,6.243771102502138e-07,0.001716545284395309,6.560170994538225e-07,0.001835923261615524,6.706555198469049e-07,0.001905013484289993,7.619860650137536e-07,0.001927174407730234,8.744492779138813e-07,0.001919091826528298,7.987860430921496e-07,0.001878529807869865,9.196021089785967e-07,0.002005917597632536,8.836342319668906e-07,0.002021909098495665,6.388571733598156e-07,0.03121374356189651,5.46656174176859e-07,3.001136776564783,6.243771102502138e-07,3.000984101370779,6.560170994538225e-07,3.001281516967396,6.706555198469049e-07,3.002022813564723,7.619860650137536e-07,3.001592131474916,8.744492779138813e-07,3.001098502520992,7.987860430921496e-07,2.995373463364241,9.196021089785967e-07,3.001602838780264,8.836342319668906e-07,2.928752777630513,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.426423717606114e-07,0.001357248250967177,5.493015772745703e-07,0.001570303088570674,6.283185867408512e-07,0.001749119864533363,6.606899580233979e-07,0.001844766710700264,6.765824551066344e-07,0.001882957014506802,7.659365238475409e-07,0.001899183143544657,8.787402908711173e-07,0.001935677393168306,8.036771828828293e-07,0.001910067210855849,9.273641261098631e-07,0.001968854640600431,8.883519059164199e-07,0.00203080189083886,6.426423717606114e-07,0.03119943854209057,5.493015772745703e-07,3.001051086535969,6.283185867408512e-07,3.000958963003512,6.606899580233979e-07,3.00123796463625,6.765824551066344e-07,3.001915668945046,7.659365238475409e-07,3.001542426147032,8.787402908711173e-07,3.001068313333619,8.036771828828293e-07,2.997224602813268,9.273641261098631e-07,3.001613917272685,8.883519059164199e-07,2.9425229456209,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.46963569212307e-07,0.001376160146365099,5.51544832913194e-07,0.001573512840515469,6.317892873015543e-07,0.001770004189872842,6.650556453228362e-07,0.001839769121081174,6.809969503954903e-07,0.001849220505118359,7.710700402814689e-07,0.001859795853910329,8.828909846153785e-07,0.001936600035356443,8.08183341284755e-07,0.001939794095659075,9.332345510459406e-07,0.001926981711562661,8.922991791032986e-07,0.002032759774015788,6.46963569212307e-07,0.0311839305597271,5.51544832913194e-07,3.000968997428972,6.317892873015543e-07,3.000937558326096,6.650556453228362e-07,3.001199331095875,6.809969503954903e-07,3.001840771911525,7.710700402814689e-07,3.001481132245335,8.828909846153785e-07,3.001040314598643,8.08183341284755e-07,2.998507700946977,9.332345510459406e-07,3.001594584172983,8.922991791032986e-07,2.952147577814143,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.52270587813872e-07,0.001372202600688847,5.552295133134245e-07,0.001593053548665114,6.364083068159435e-07,0.001775014323543037,6.690308767098923e-07,0.001838926563923836,6.820525329255787e-07,0.001840918978020451,7.76194292747572e-07,0.001831270457949629,8.877062637993367e-07,0.001938102625482005,8.127937661455752e-07,0.001953451675722321,9.404757852820035e-07,0.001883001684508795,8.965192889001224e-07,0.002031453584204132,6.52270587813872e-07,0.03116604734695515,5.552295133134245e-07,3.000842970193228,6.364083068159435e-07,3.000910151230226,6.690308767098923e-07,3.001165763707936,6.820525329255787e-07,3.001823487911098,7.76194292747572e-07,3.001423493488931,8.877062637993367e-07,3.001009237980212,8.127937661455752e-07,2.999495671866067,9.404757852820035e-07,3.001551954544525,8.965192889001224e-07,2.960821993202896,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.566251456370466e-07,0.001349124909476925,5.579818511564836e-07,0.00161615598324101,6.406983656792123e-07,0.001764504976166378,6.724726913415619e-07,0.001840947394617974,6.841636979857554e-07,0.001825692736235177,7.804537938743062e-07,0.001831898581096179,8.91453126677244e-07,0.001948114914734062,8.183768649538449e-07,0.001953565248309366,9.463300696157774e-07,0.001878102472495567,9.010373280762147e-07,0.002026027750174754,6.566251456370466e-07,0.03115218903108866,5.579818511564836e-07,3.000714622067574,6.406983656792123e-07,3.00088761362244,6.724726913415619e-07,3.00113786627777,6.841636979857554e-07,3.001789632329609,7.804537938743062e-07,3.001378130699196,8.91453126677244e-07,3.000986036768419,8.183768649538449e-07,3.000359118186277,9.463300696157774e-07,3.001508147642179,9.010373280762147e-07,2.968558116788995,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.609597325841854e-07,0.001327488903733332,5.609838959686256e-07,0.001638817869471769,6.44492267164239e-07,0.001753696062136415,6.759505635422418e-07,0.001837154538439266,6.875025035043087e-07,0.001806168953359132,7.846718233980361e-07,0.0018512209195211,8.951109413627935e-07,0.001962212962636393,8.230085865811058e-07,0.001959218874661744,9.516865891315434e-07,0.001902032533911678,9.092434027127248e-07,0.002001647612423504,6.609597325841854e-07,0.03113922487997997,5.609838959686256e-07,3.00059152772381,6.44492267164239e-07,3.000870037205397,6.759505635422418e-07,3.001110711300611,6.875025035043087e-07,3.001737945736284,7.846718233980361e-07,3.001335355151377,8.951109413627935e-07,3.000964169590433,8.230085865811058e-07,3.000860898303932,9.516865891315434e-07,3.001464226661189,9.092434027127248e-07,2.979368837929888,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.648369065109328e-07,0.001327298418334758,5.644821777887016e-07,0.001652377309308018,6.479018195976903e-07,0.001740862832588913,6.809759462185477e-07,0.001811397596117195,6.904997237840403e-07,0.001801930767354805,7.886712737621614e-07,0.001883027561015364,8.992611516307396e-07,0.001975108825263097,8.270420300926962e-07,0.00197363675666608,9.568792075813498e-07,0.001937272073081336,9.166677001098322e-07,0.001956413448945132,6.648369065109328e-07,0.03112836740663169,5.644821777887016e-07,3.000471345815756,6.479018195976903e-07,3.000854233390076,6.809759462185477e-07,3.001073204328569,6.904997237840403e-07,3.001693428461049,7.886712737621614e-07,3.001296658971426,8.992611516307396e-07,3.00094025573537,8.270420300926962e-07,3.00117859779119,9.568792075813498e-07,3.001419939763018,9.166677001098322e-07,2.98628015815981,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.690097656821195e-07,0.001350190501314667,5.696772396284826e-07,0.001641171167866089,6.515546092847451e-07,0.001721967620852569,6.822748114063689e-07,0.001801817065044842,6.936440115783537e-07,0.001809065455472573,7.92654907060017e-07,0.001907822756597169,9.042873644139987e-07,0.001978951173369446,8.307890081900524e-07,0.001988420710054301,9.614293519400923e-07,0.001959933102701348,9.230583961356866e-07,0.001913637262223143,6.690097656821195e-07,0.03111690894902479,5.696772396284826e-07,3.000921972892464,6.515546092847451e-07,3.000840543253414,6.822748114063689e-07,3.001063830714453,6.936440115783537e-07,3.001648554388026,7.92654907060017e-07,3.001259817817921,9.042873644139987e-07,3.000912493124506,8.307890081900524e-07,3.001395912351243,9.614293519400923e-07,3.001380738323206,9.230583961356866e-07,2.990606813852269,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
