Total; tran P (inv_wM3=5e-06) X,Total; tran P (inv_wM3=5e-06) Y,Total; tran P (inv_wM3=1e-05) X,Total; tran P (inv_wM3=1e-05) Y,Total; tran P (inv_wM3=1.5e-05) X,Total; tran P (inv_wM3=1.5e-05) Y,Total; tran P (inv_wM3=2e-05) X,Total; tran P (inv_wM3=2e-05) Y,Total; tran P (inv_wM3=2.5e-05) X,Total; tran P (inv_wM3=2.5e-05) Y,Total; tran P (inv_wM3=3e-05) X,Total; tran P (inv_wM3=3e-05) Y,Total; tran P (inv_wM3=3.5e-05) X,Total; tran P (inv_wM3=3.5e-05) Y,Total; tran P (inv_wM3=4e-05) X,Total; tran P (inv_wM3=4e-05) Y,Total; tran P (inv_wM3=4.5e-05) X,Total; tran P (inv_wM3=4.5e-05) Y,Total; tran P (inv_wM3=5e-05) X,Total; tran P (inv_wM3=5e-05) Y,/w_out (inv_wM3=5e-06) X,/w_out (inv_wM3=5e-06) Y,/w_out (inv_wM3=1e-05) X,/w_out (inv_wM3=1e-05) Y,/w_out (inv_wM3=1.5e-05) X,/w_out (inv_wM3=1.5e-05) Y,/w_out (inv_wM3=2e-05) X,/w_out (inv_wM3=2e-05) Y,/w_out (inv_wM3=2.5e-05) X,/w_out (inv_wM3=2.5e-05) Y,/w_out (inv_wM3=3e-05) X,/w_out (inv_wM3=3e-05) Y,/w_out (inv_wM3=3.5e-05) X,/w_out (inv_wM3=3.5e-05) Y,/w_out (inv_wM3=4e-05) X,/w_out (inv_wM3=4e-05) Y,/w_out (inv_wM3=4.5e-05) X,/w_out (inv_wM3=4.5e-05) Y,/w_out (inv_wM3=5e-05) X,/w_out (inv_wM3=5e-05) Y,freq (inv_wM3=5e-06) X,freq (inv_wM3=5e-06) Y,freq (inv_wM3=1e-05) X,freq (inv_wM3=1e-05) Y,freq (inv_wM3=1.5e-05) X,freq (inv_wM3=1.5e-05) Y,freq (inv_wM3=2e-05) X,freq (inv_wM3=2e-05) Y,freq (inv_wM3=2.5e-05) X,freq (inv_wM3=2.5e-05) Y,freq (inv_wM3=3e-05) X,freq (inv_wM3=3e-05) Y,freq (inv_wM3=3.5e-05) X,freq (inv_wM3=3.5e-05) Y,freq (inv_wM3=4e-05) X,freq (inv_wM3=4e-05) Y,freq (inv_wM3=4.5e-05) X,freq (inv_wM3=4.5e-05) Y,freq (inv_wM3=5e-05) X,freq (inv_wM3=5e-05) Y
1.619847101361206e-07,0.0009437936603849397,1.96717771740096e-07,0.001004359647593818,2.544726982130747e-07,0.001042476691685902,3.037174520200061e-07,0.001064743642013031,3.167306037749825e-07,0.001074150857433678,3.912613716136852e-07,0.001056011282029925,4.343209968327904e-07,0.001106260728455662,4.632018765006924e-07,0.00101172783618741,5.425366298705249e-07,0.001099680868125824,5.874229951809598e-07,0.00114277804157907,1.619847101361206e-07,0.00559594039257116,1.96717771740096e-07,0.001125520822757123,2.544726982130747e-07,0.002166260927372664,3.037174520200061e-07,0.005335029484617158,3.167306037749825e-07,0.223190332585927,3.912613716136852e-07,0.06005926648510483,4.343209968327904e-07,0.1173938707148325,4.632018765006924e-07,0.5107299428941328,5.425366298705249e-07,0.1220110588635065,5.874229951809598e-07,0.1483130598646358,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.630440251063962e-07,0.0009643678322534991,1.977368419187751e-07,0.0009934334042565683,2.559717737235409e-07,0.001092263217879697,3.049407253874875e-07,0.001057379461661856,3.185508468197487e-07,0.001121430175558424,3.944269621492488e-07,0.001036932262329574,4.357238772807134e-07,0.001099012329581984,4.665268359639095e-07,0.001004286651735411,5.442585466493778e-07,0.001096749680401732,5.896788213068972e-07,0.001128686437625525,1.630440251063962e-07,0.005592979372960145,1.977368419187751e-07,0.001039430823016251,2.559717737235409e-07,0.00192430877158133,3.049407253874875e-07,0.004807020887298243,3.185508468197487e-07,0.1906796165574514,3.944269621492488e-07,0.04495438934336361,4.357238772807134e-07,0.1159558005460021,4.665268359639095e-07,0.3853953127890584,5.442585466493778e-07,0.1153993856906784,5.896788213068972e-07,0.1372831504460184,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.640885355122869e-07,0.001002761900852302,1.988884091621212e-07,0.0009831756805388468,2.573436037148303e-07,0.001121719758758113,3.063068360387187e-07,0.001047651501283182,3.201822706006054e-07,0.001144220308955133,3.972743905392235e-07,0.001020007563677349,4.37887506934884e-07,0.001092734718638089,4.689725999602112e-07,0.001020257462038977,5.459538755344161e-07,0.001093961493077086,5.913759023297243e-07,0.001117976560976258,1.640885355122869e-07,0.005589324753584772,1.988884091621212e-07,0.0009514082830457699,2.573436037148303e-07,0.001731964881240985,3.063068360387187e-07,0.004331388248178135,3.201822706006054e-07,0.1646646753906281,3.972743905392235e-07,0.03517776814536069,4.37887506934884e-07,0.1132273006907885,4.689725999602112e-07,0.3158605634171058,5.459538755344161e-07,0.1065351857597928,5.913759023297243e-07,0.131249762729245,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.650984515865792e-07,0.00103600150741354,2.002908568345428e-07,0.0009799195505969024,2.57829802167626e-07,0.00112573428882095,3.085797023927798e-07,0.001028698156379522,3.218789588447258e-07,0.001145707674691725,4.001491986184218e-07,0.001006953326527891,4.395611511926609e-07,0.001089146244586815,4.715325253543661e-07,0.001053555100104299,5.486128170982569e-07,0.001088331418753176,5.934681826560689e-07,0.001108068148621392,1.650984515865792e-07,0.005589237129860427,2.002908568345428e-07,0.0008545230095368298,2.57829802167626e-07,0.001668267064522347,3.085797023927798e-07,0.003695187688845825,3.218789588447258e-07,0.142250123297247,4.001491986184218e-07,0.02762605510157003,4.395611511926609e-07,0.1058839591839823,4.715325253543661e-07,0.2632373043361449,5.486128170982569e-07,0.09166805664693767,5.934681826560689e-07,0.1282649670060101,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.664139273640243e-07,0.001047131497820341,2.014523396143211e-07,0.0009903659040107285,2.588021990732174e-07,0.001123533706690904,3.106265787363421e-07,0.001012404426239403,3.23520208890307e-07,0.00112641387934875,4.033452982580184e-07,0.001006175798068358,4.411107334417516e-07,0.001085109582287087,4.739813380862663e-07,0.001100630162012842,5.529138954846528e-07,0.001074526886212397,5.955583772472854e-07,0.001102618652575946,1.664139273640243e-07,0.005584127006517775,2.014523396143211e-07,0.0007835324295319031,2.588021990732174e-07,0.001548995339852061,3.106265787363421e-07,0.003233968104972756,3.23520208890307e-07,0.1226997240355304,4.033452982580184e-07,0.02132897236228208,4.411107334417516e-07,0.09609442561782743,4.739813380862663e-07,0.228317402113849,5.529138954846528e-07,0.06984652816260867,5.955583772472854e-07,0.1257347604384742,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.677270613469363e-07,0.001018425412322929,2.030155693646707e-07,0.001036775510741495,2.601007423646437e-07,0.00110251959133116,3.131929686018931e-07,0.000997512155668475,3.245560051235535e-07,0.001111483793778501,4.059194282074712e-07,0.001039467846319409,4.430904816117084e-07,0.001078468095236341,4.767774630543074e-07,0.001148407487261126,5.575139206469024e-07,0.001056070489857581,5.975123403695743e-07,0.001099542099353784,1.677270613469363e-07,0.005584784246342983,2.030155693646707e-07,0.000697737689856074,2.601007423646437e-07,0.001403265005641802,3.131929686018931e-07,0.002728894866370137,3.245560051235535e-07,0.1124900994180265,4.059194282074712e-07,0.01778213085512058,4.430904816117084e-07,0.08327819591985233,4.767774630543074e-07,0.1952543932338851,5.575139206469024e-07,0.05199780173819394,5.975123403695743e-07,0.1189349319837408,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.68774602167547e-07,0.0009877666030144335,2.042233651430797e-07,0.001079621816127085,2.60966174621333e-07,0.001087161736516559,3.157424515923173e-07,0.001003502233967599,3.2548211260557e-07,0.001102232977467117,4.080502295491811e-07,0.001086332679140398,4.468563725013241e-07,0.00106168988603834,4.793804109626306e-07,0.001160907509090385,5.620894103429724e-07,0.001037382633345922,5.99293849853277e-07,0.00109705479739513,1.68774602167547e-07,0.005597079942189547,2.042233651430797e-07,0.0006385851373893783,2.60966174621333e-07,0.001315142935427083,3.157424515923173e-07,0.002305898282697737,3.2548211260557e-07,0.1076695614258985,4.080502295491811e-07,0.01535227387158861,4.468563725013241e-07,0.06162564804644954,4.793804109626306e-07,0.1677069603828114,5.620894103429724e-07,0.03942225751067503,5.99293849853277e-07,0.1101140495835083,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.696303017656659e-07,0.0009678647046482415,2.054289287386374e-07,0.001103199154647727,2.619334369109551e-07,0.001075553157443197,3.175857102675855e-07,0.001034550296128798,3.263943730381812e-07,0.00109479171588462,4.100894944071089e-07,0.001131547787121272,4.504665071508336e-07,0.001043081283609138,4.826663848433159e-07,0.001139089629957861,5.659828289010278e-07,0.001021197235670338,6.017961503570066e-07,0.001092881172556099,1.696303017656659e-07,0.00560757273775097,2.054289287386374e-07,0.0005872273917435606,2.619334369109551e-07,0.001223191155851283,3.175857102675855e-07,0.002044566025267438,3.263943730381812e-07,0.1048608649001567,4.100894944071089e-07,0.01338164924028491,4.504665071508336e-07,0.04610945808680874,4.826663848433159e-07,0.1391103527549168,5.659828289010278e-07,0.03156930066810529,6.017961503570066e-07,0.09699369226691529,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.706047795671161e-07,0.0009519649619805558,2.059111939553595e-07,0.001104466651376213,2.626945997489852e-07,0.001068438453153505,3.194602610347832e-07,0.001091634726185912,3.282188939034036e-07,0.001084781999307417,4.122704862939747e-07,0.001151900202799061,4.540109739453707e-07,0.001024361446829069,4.850165170205939e-07,0.001118814095516805,5.700849307465274e-07,0.001008118143936799,6.068007513644658e-07,0.00107945496282908,1.706047795671161e-07,0.005594248506768351,2.059111939553595e-07,0.0005678481766354599,2.626945997489852e-07,0.001153992116868203,3.194602610347832e-07,0.001797088839028433,3.282188939034036e-07,0.103163250965518,4.122704862939747e-07,0.01154505137916497,4.540109739453707e-07,0.03536091890376293,4.850165170205939e-07,0.125176576191787,5.700849307465274e-07,0.02511081861745655,6.068007513644658e-07,0.07295313253252765,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.708888561931585e-07,0.0009481768104249828,2.068757243888039e-07,0.001093869912771876,2.642169254250454e-07,0.001057473078472045,3.210101376963276e-07,0.001128982242485878,3.292898825938448e-07,0.001081013471478586,4.140939698937164e-07,0.001140448312313733,4.571175631162982e-07,0.001010483589511332,4.867871390820788e-07,0.001107379292343172,5.741142928603237e-07,0.001017266824325273,6.118462493324805e-07,0.001061085923221241,1.708888561931585e-07,0.005572602957728866,2.068757243888039e-07,0.0005318116655220513,2.642169254250454e-07,0.001028161754432736,3.210101376963276e-07,0.00161864857016946,3.292898825938448e-07,0.1018985342282971,4.140939698937164e-07,0.01025557525114976,4.571175631162982e-07,0.02820586180703626,4.867871390820788e-07,0.1208799469098173,5.741142928603237e-07,0.02031062821558576,6.118462493324805e-07,0.05440720595468255,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.714570094452432e-07,0.0009437850844217197,2.079868189047694e-07,0.001069018415562566,2.657122783329015e-07,0.001046940419333789,3.226874320711708e-07,0.001139837388419346,3.306626635087567e-07,0.001076130535048852,4.151784890009732e-07,0.001128004050399259,4.608475502555274e-07,0.001005546024552523,4.883128551473709e-07,0.001100779512253001,5.77306392825831e-07,0.001057134583567542,6.169545237797965e-07,0.001042432139954656,1.714570094452432e-07,0.005468990786358333,2.079868189047694e-07,0.000493926604151473,2.657122783329015e-07,0.0009181281997465898,3.226874320711708e-07,0.001445171740188222,3.306626635087567e-07,0.09576312813137682,4.151784890009732e-07,0.009576006506669994,4.608475502555274e-07,0.02176247229634936,4.883128551473709e-07,0.1200801550864297,5.77306392825831e-07,0.01734121927707516,6.169545237797965e-07,0.04106445720630175,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.720734954217106e-07,0.0009426472877529479,2.090926224006929e-07,0.001048236651354592,2.668323159861104e-07,0.001037299301956809,3.24526729370564e-07,0.001117942754617377,3.319219858852285e-07,0.001070776971043271,4.162395593572292e-07,0.001118773418607062,4.639271682996511e-07,0.001039100788174245,4.89702627319823e-07,0.001097100758707681,5.799738282524091e-07,0.001103650336303386,6.215363521358344e-07,0.001024823978313927,1.720734954217106e-07,0.005441400340145284,2.090926224006929e-07,0.0004597599034842377,2.668323159861104e-07,0.000844925763544178,3.24526729370564e-07,0.001278055645826098,3.319219858852285e-07,0.08719478986486377,4.162395593572292e-07,0.008991756295582892,4.639271682996511e-07,0.01790753429481146,4.89702627319823e-07,0.1184758442677352,5.799738282524091e-07,0.01523281707144612,6.215363521358344e-07,0.03240115526472089,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.730631136157501e-07,0.0009541524286202469,2.098806473634916e-07,0.001037850681378109,2.680235924894899e-07,0.001025379928540547,3.255650589962473e-07,0.001102146779739821,3.337535237424155e-07,0.001061153895873957,4.173005006042564e-07,0.001110162745352829,4.662771195636752e-07,0.001083329244016052,4.913282085417192e-07,0.001093890700490434,5.827019061680384e-07,0.001147584167130795,6.257071483786398e-07,0.001011140489985644,1.730631136157501e-07,0.005464647833784444,2.098806473634916e-07,0.0004373297960764785,2.680235924894899e-07,0.0007746567641856111,3.255650589962473e-07,0.00119265451523948,3.337535237424155e-07,0.07354866396525142,4.173005006042564e-07,0.008431597759366834,4.662771195636752e-07,0.01554533911116172,4.913282085417192e-07,0.1126490848484859,5.827019061680384e-07,0.01336823455026189,6.257071483786398e-07,0.02626853328899365,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.739638325141453e-07,0.0009830295401408783,2.106705827064348e-07,0.001028657654778278,2.697812311687372e-07,0.00100814229454879,3.267806482510576e-07,0.001089751012453554,3.364254266332077e-07,0.001043958918626523,4.193613120916487e-07,0.001096748072848596,4.686008478003821e-07,0.001132120887176291,4.928987161366621e-07,0.001090800669749773,5.857752726946371e-07,0.001163984386655756,6.302785684029102e-07,0.00101256675101547,1.739638325141453e-07,0.005374538321556391,2.106705827064348e-07,0.000416308947394518,2.697812311687372e-07,0.0006810894870849378,3.267806482510576e-07,0.001100249224487915,3.364254266332077e-07,0.0555716231162388,4.193613120916487e-07,0.007464028727997087,4.686008478003821e-07,0.01353943855471334,4.928987161366621e-07,0.104204162344223,5.857752726946371e-07,0.01156277387442835,6.302785684029102e-07,0.02108715178173638,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.749504309282443e-07,0.001020081941412539,2.118514147201159e-07,0.001014822149860458,2.716785465384111e-07,0.0009942944300341116,3.27683405234837e-07,0.001082658404030181,3.391066197064518e-07,0.001024826475756266,4.208889787132726e-07,0.001090734016075557,4.710078851740494e-07,0.001155523730524893,4.951743502386138e-07,0.00108513441687952,5.894503055862074e-07,0.001142221736638208,6.338246839146433e-07,0.001049055512197533,1.749504309282443e-07,0.005354684984778885,2.118514147201159e-07,0.0003876153121585968,2.716785465384111e-07,0.0005925654541990228,3.27683405234837e-07,0.001035454905556063,3.391066197064518e-07,0.0418968821502569,4.208889787132726e-07,0.006821855618051258,4.710078851740494e-07,0.01174036802831742,4.951743502386138e-07,0.09062359730760376,5.894503055862074e-07,0.009769741109914737,6.338246839146433e-07,0.0179409414414867,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.760124998882429e-07,0.001045751211093511,2.12840348355286e-07,0.001002923415058241,2.730913767483087e-07,0.0009900099062149031,3.294889192023956e-07,0.001073043283815036,3.416023041088088e-07,0.0010093497984658,4.22355082954662e-07,0.00108690260775796,4.732916322912726e-07,0.001144649764459741,4.988556363583169e-07,0.001071970353084704,5.920256623393486e-07,0.001121651224409276,6.366489949897082e-07,0.001090822765685895,1.760124998882429e-07,0.005429548185463173,2.12840348355286e-07,0.0003657359276598719,2.730913767483087e-07,0.0005343734290851915,3.294889192023956e-07,0.0009178168896759308,3.416023041088088e-07,0.03254509289980734,4.22355082954662e-07,0.006225473178997719,4.732916322912726e-07,0.01030101983319268,4.988556363583169e-07,0.07007533705524993,5.920256623393486e-07,0.008714861773234779,6.366489949897082e-07,0.01581672595837224,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.770761901659043e-07,0.001043479971654022,2.138759945720421e-07,0.0009920929919914852,2.745949934336224e-07,0.001002028902825042,3.312228405583021e-07,0.00106483963339163,3.446855600715359e-07,0.0009991689562388051,4.238595897522807e-07,0.001082659899589533,4.74725713269569e-07,0.001130826149511096,5.03009473749157e-07,0.001053655046647745,5.939505341901568e-07,0.001109923723906968,6.396745015675911e-07,0.001140820349129632,1.770761901659043e-07,0.005463865701821123,2.138759945720421e-07,0.0003447722808439,2.745949934336224e-07,0.0004793098652481212,3.312228405583021e-07,0.0008172409086294527,3.446855600715359e-07,0.02401004238005379,4.238595897522807e-07,0.005655421090882272,4.74725713269569e-07,0.009514718036004909,5.03009473749157e-07,0.05197006054863072,5.939505341901568e-07,0.008025699061597906,6.396745015675911e-07,0.01385717230164362,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.782459004134247e-07,0.001014118483344844,2.150729761144806e-07,0.0009818310907816637,2.761019155261729e-07,0.001036359307221187,3.324432139851985e-07,0.00105752747698168,3.453263792576958e-07,0.001001903623588642,4.253495084397068e-07,0.001077377070557379,4.765227707623813e-07,0.001117281746980589,5.071132157679971e-07,0.001034712216791538,5.955955302652415e-07,0.001103288703138313,6.429252397168212e-07,0.001165542595938831,1.782459004134247e-07,0.005799905634585908,2.150729761144806e-07,0.000322726004963674,2.761019155261729e-07,0.0004300042464822275,3.324432139851985e-07,0.0007543156429953675,3.453263792576958e-07,0.02254640522874087,4.253495084397068e-07,0.005166243561106044,4.765227707623813e-07,0.008647130710867293,5.071132157679971e-07,0.03931263203885427,5.955955302652415e-07,0.007475649218339406,6.429252397168212e-07,0.01203474917301108,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.792208878063323e-07,0.0009860954456490276,2.164476825281367e-07,0.0009805577798549206,2.776417701685229e-07,0.001087548007491948,3.338069499064913e-07,0.001047834902224846,3.466080176300156e-07,0.001012648823460323,4.279279279522085e-07,0.001065443263539067,4.77807639000561e-07,0.001108130201743661,5.105581217236776e-07,0.001019041640327705,5.970422080575005e-07,0.001099745640487601,6.456261527402228e-07,0.001155877728642895,1.792208878063323e-07,0.006768371797402827,2.164476825281367e-07,0.0003000881137182328,2.776417701685229e-07,0.0003850370156478676,3.338069499064913e-07,0.0006902205702895827,3.466080176300156e-07,0.02011280939892283,4.279279279522085e-07,0.004456909994665536,4.77807639000561e-07,0.008072720740936453,5.105581217236776e-07,0.03150816792929219,5.970422080575005e-07,0.007009040975428069,6.456261527402228e-07,0.010735424395133,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.800442200117424e-07,0.0009673340845586808,2.175842581382905e-07,0.0009929427262667305,2.790219699721418e-07,0.001119648622262443,3.36080861550462e-07,0.001028894463876652,3.481461517918952e-07,0.001036185779173132,4.311571259423083e-07,0.001047208908100527,4.797377333383708e-07,0.001098273637248264,5.144725675990895e-07,0.001005945971587606,5.987358928678523e-07,0.001096730748807702,6.475047004488661e-07,0.001142551515301161,1.800442200117424e-07,0.008343358779254909,2.175842581382905e-07,0.0002833543414289166,2.790219699721418e-07,0.0003494240088539659,3.36080861550462e-07,0.0005948350626872282,3.481461517918952e-07,0.01776188542173573,4.311571259423083e-07,0.003745858213144828,4.797377333383708e-07,0.007302618749564378,5.144725675990895e-07,0.024652157051498,5.987358928678523e-07,0.006485326748010612,6.475047004488661e-07,0.009930298435503148,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.810169118204608e-07,0.0009515983570868577,2.191278128970435e-07,0.001041209400852159,2.808108792081989e-07,0.00112216453359936,3.381246867641888e-07,0.001012584080754223,3.496655906350972e-07,0.00107512864604269,4.343603785498927e-07,0.00102768614053785,4.815694511596684e-07,0.001093248780780326,5.182558755023491e-07,0.001019619944926125,6.004203428266906e-07,0.001093930363403283,6.497405366669346e-07,0.001128515609851259,1.810169118204608e-07,0.01030186408668357,2.191278128970435e-07,0.0002630411576001287,2.808108792081989e-07,0.0003082874992274049,3.381246867641888e-07,0.0005203370844335107,3.496655906350972e-07,0.01576568251881486,4.343603785498927e-07,0.003163922481170606,4.815694511596684e-07,0.006615483142661539,5.182558755023491e-07,0.01972529721167663,6.004203428266906e-07,0.006009471991623622,6.497405366669346e-07,0.009068569049256332,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.813034952599864e-07,0.0009478421283563641,2.203267938970045e-07,0.001082612461552133,2.823558344445279e-07,0.001096458630605965,3.406808970218565e-07,0.0009976733786091082,3.514714831217566e-07,0.001122049732668332,4.371359364723166e-07,0.001012341902949788,4.832317978872689e-07,0.001089715750387388,5.211831859062421e-07,0.001061322596672614,6.030475356430837e-07,0.001088441649010856,6.514261388282156e-07,0.001117884400315549,1.813034952599864e-07,0.01046263661955688,2.203267938970045e-07,0.0002490685652971802,2.823558344445279e-07,0.0002770781954117825,3.406808970218565e-07,0.0004400925630282601,3.514714831217566e-07,0.01362601871256007,4.371359364723166e-07,0.00272938316050101,4.832317978872689e-07,0.006023047606271448,5.211831859062421e-07,0.01684002137214245,6.030475356430837e-07,0.005354427350809866,6.514261388282156e-07,0.008470071692699416,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.818766621390378e-07,0.0009436192909364989,2.215462042223044e-07,0.001103844386953062,2.832715973213749e-07,0.001081440055008927,3.432460523328901e-07,0.001003301025143575,3.531270163861155e-07,0.00114465298432108,4.406729568032329e-07,0.001001345754274143,4.847593636655917e-07,0.001085883940318571,5.237070399428104e-07,0.001112113897569746,6.070882824887756e-07,0.001075793327379853,6.535202634781384e-07,0.001107997136200858,1.818766621390378e-07,0.008091225894117595,2.215462042223044e-07,0.0002363060061513946,2.832715973213749e-07,0.0002602010278075938,3.432460523328901e-07,0.0003725776573373684,3.531270163861155e-07,0.01194982262690464,4.406729568032329e-07,0.002257256820124745,4.847593636655917e-07,0.005536280114172101,5.237070399428104e-07,0.01469838338730327,6.070882824887756e-07,0.004514622075846931,6.535202634781384e-07,0.007796375536161716,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.824855030683211e-07,0.0009426668314808673,2.22882504199687e-07,0.001093956642820757,2.842844353072767e-07,0.00107034590103046,3.450911302991365e-07,0.001034172492138732,3.547614273397228e-07,0.00114572326734202,4.414204846320026e-07,0.001004452823157061,4.868193738613389e-07,0.001079155259083426,5.261837281262365e-07,0.001150905015815875,6.117263509823601e-07,0.001057381815955391,6.556242302801398e-07,0.001102539208579718,1.824855030683211e-07,0.004651087872908216,2.22882504199687e-07,0.0002237155306999528,2.842844353072767e-07,0.0002427884979930369,3.450911302991365e-07,0.0003307906430451056,3.547614273397228e-07,0.01054907064397163,4.414204846320026e-07,0.002168339539597235,4.868193738613389e-07,0.004968056438803761,5.261837281262365e-07,0.01289357499233633,6.117263509823601e-07,0.003730204740568916,6.556242302801398e-07,0.007157405290169817,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.833846548598669e-07,0.0009527778208215545,2.241490016207029e-07,0.001066026818436422,2.851066624372852e-07,0.001063518103214217,3.469698845432474e-07,0.001091288701397423,3.563858793203373e-07,0.001126686755051895,4.429155402895419e-07,0.001017009518807822,4.906627644353905e-07,0.00106212844127686,5.290264862846349e-07,0.001162808776843337,6.162753171592272e-07,0.001038843727878934,6.575668285928387e-07,0.00109948661140766,1.833846548598669e-07,-0.001288493492558905,2.241490016207029e-07,0.0002131154161230783,2.851066624372852e-07,0.0002295231526629864,3.469698845432474e-07,0.0002931196080814784,3.563858793203373e-07,0.009341311081858749,4.429155402895419e-07,0.002001826749080159,4.906627644353905e-07,0.004099047605030672,5.290264862846349e-07,0.01112104206345185,6.162753171592272e-07,0.003095684748840037,6.575668285928387e-07,0.006598178468558123,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.842600581289222e-07,0.0009798202247612419,2.24946799478795e-07,0.001050659505476439,2.867484336763135e-07,0.001052190638702407,3.485182938413038e-07,0.001128779869785574,3.574148659322638e-07,0.001111884836599585,4.445578465661038e-07,0.001039950150251094,4.942886179073574e-07,0.001043439178043665,5.31550630418591e-07,0.001143366589205496,6.202579758726843e-07,0.001022172372503133,6.593519814881423e-07,0.001096988856431626,1.842600581289222e-07,-0.01250390276634892,2.24946799478795e-07,0.0002069110668820357,2.867484336763135e-07,0.0002054887651414292,3.485182938413038e-07,0.0002656316528805311,3.574148659322638e-07,0.008683508995860749,4.445578465661038e-07,0.001833213759451243,4.942886179073574e-07,0.003442819387808648,5.31550630418591e-07,0.009788929184909404,6.202579758726843e-07,0.00262705785088165,6.593519814881423e-07,0.006127060263795454,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.852227165814107e-07,0.001016245962860545,2.257908635977882e-07,0.001038888461105777,2.879172705809842e-07,0.001043293024519343,3.501938585637717e-07,0.001139887923453511,3.583436866729317e-07,0.001102587080594434,4.462939250375497e-07,0.001079005318374414,4.978885400423045e-07,0.001024421397161165,5.330822196497737e-07,0.001127204217907375,6.242400423900025e-07,0.001009078938359121,6.618678125679137e-07,0.00109277061435304,1.852227165814107e-07,-0.0299344059096889,2.257908635977882e-07,0.0002007266275591922,2.879172705809842e-07,0.0001901379704295961,3.501938585637717e-07,0.0002388020156225828,3.583436866729317e-07,0.008173157271379647,4.462939250375497e-07,0.001669476795918668,4.978885400423045e-07,0.002893571398019237,5.330822196497737e-07,0.009076593886804755,6.242400423900025e-07,0.002228179265123095,6.618678125679137e-07,0.005535388579638953,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
