Total; tran P (inv_wM3=5e-06) X,Total; tran P (inv_wM3=5e-06) Y,Total; tran P (inv_wM3=1e-05) X,Total; tran P (inv_wM3=1e-05) Y,Total; tran P (inv_wM3=1.5e-05) X,Total; tran P (inv_wM3=1.5e-05) Y,Total; tran P (inv_wM3=2e-05) X,Total; tran P (inv_wM3=2e-05) Y,Total; tran P (inv_wM3=2.5e-05) X,Total; tran P (inv_wM3=2.5e-05) Y,Total; tran P (inv_wM3=3e-05) X,Total; tran P (inv_wM3=3e-05) Y,Total; tran P (inv_wM3=3.5e-05) X,Total; tran P (inv_wM3=3.5e-05) Y,Total; tran P (inv_wM3=4e-05) X,Total; tran P (inv_wM3=4e-05) Y,Total; tran P (inv_wM3=4.5e-05) X,Total; tran P (inv_wM3=4.5e-05) Y,Total; tran P (inv_wM3=5e-05) X,Total; tran P (inv_wM3=5e-05) Y,frequency (inv_wM3=5e-06) X,frequency (inv_wM3=5e-06) Y,frequency (inv_wM3=1e-05) X,frequency (inv_wM3=1e-05) Y,frequency (inv_wM3=1.5e-05) X,frequency (inv_wM3=1.5e-05) Y,frequency (inv_wM3=2e-05) X,frequency (inv_wM3=2e-05) Y,frequency (inv_wM3=2.5e-05) X,frequency (inv_wM3=2.5e-05) Y,frequency (inv_wM3=3e-05) X,frequency (inv_wM3=3e-05) Y,frequency (inv_wM3=3.5e-05) X,frequency (inv_wM3=3.5e-05) Y,frequency (inv_wM3=4e-05) X,frequency (inv_wM3=4e-05) Y,frequency (inv_wM3=4.5e-05) X,frequency (inv_wM3=4.5e-05) Y,frequency (inv_wM3=5e-05) X,frequency (inv_wM3=5e-05) Y,/w_out (inv_wM3=5e-06) X,/w_out (inv_wM3=5e-06) Y,/w_out (inv_wM3=1e-05) X,/w_out (inv_wM3=1e-05) Y,/w_out (inv_wM3=1.5e-05) X,/w_out (inv_wM3=1.5e-05) Y,/w_out (inv_wM3=2e-05) X,/w_out (inv_wM3=2e-05) Y,/w_out (inv_wM3=2.5e-05) X,/w_out (inv_wM3=2.5e-05) Y,/w_out (inv_wM3=3e-05) X,/w_out (inv_wM3=3e-05) Y,/w_out (inv_wM3=3.5e-05) X,/w_out (inv_wM3=3.5e-05) Y,/w_out (inv_wM3=4e-05) X,/w_out (inv_wM3=4e-05) Y,/w_out (inv_wM3=4.5e-05) X,/w_out (inv_wM3=4.5e-05) Y,/w_out (inv_wM3=5e-05) X,/w_out (inv_wM3=5e-05) Y
5.27431858001274e-07,0.003573577249750466,4.97913366081822e-07,0.005295731677756256,4.62023129819831e-07,0.006824724771215899,4.828592008460991e-07,0.00813270658961927,5.317924393924263e-07,0.009134389354116328,5.882689011045167e-07,0.01021517308178393,6.387831584561584e-07,0.01100557532415066,7.181383866915241e-07,0.01184534130991886,7.609091109187369e-07,0.01221333187901075,8.249351322389589e-07,0.01302996349333527,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.27431858001274e-07,0.5415805987618767,4.97913366081822e-07,1.921418921893508,4.62023129819831e-07,0.1819086063218897,4.828592008460991e-07,3.010578123668756,5.317924393924263e-07,3.000671105323254,5.882689011045167e-07,3.000226447536785,6.387831584561584e-07,2.984471736429783,7.181383866915241e-07,2.982341529003864,7.609091109187369e-07,2.657877252007739,8.249351322389589e-07,2.188920621870336
5.28589481651726e-07,0.003561846578598964,4.992669906665466e-07,0.005277722375793712,4.6315558477544e-07,0.006823765992957539,4.846149949111012e-07,0.008101610940378708,5.333086649571575e-07,0.009172089457439119,5.898301530590458e-07,0.0102547257362577,6.395141195202612e-07,0.0109730742434376,7.209781803374098e-07,0.01173655882143517,7.614978560608018e-07,0.01221954217441755,8.268131417634151e-07,0.01294838191243896,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.28589481651726e-07,0.5300579478678595,4.992669906665466e-07,1.562050781112984,4.6315558477544e-07,0.1818717176900723,4.846149949111012e-07,3.018507536435824,5.333086649571575e-07,3.000659702044246,5.898301530590458e-07,3.000319058497673,6.395141195202612e-07,2.985603495293298,7.209781803374098e-07,2.986490734256059,7.614978560608018e-07,2.669091574723162,8.268131417634151e-07,2.278543963054907
5.297351558351629e-07,0.003558648560759692,5.008830463522078e-07,0.00527684306229542,4.640979833785587e-07,0.00682062300775883,4.862222649369665e-07,0.008061462675079886,5.348088894913401e-07,0.009204335147210656,5.91812277868539e-07,0.01026161892790552,6.409760416484669e-07,0.01091553395398405,7.243182555886899e-07,0.0115941448477981,7.626753463449316e-07,0.0122425479974962,8.302913943849985e-07,0.01277273967256901,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.297351558351629e-07,0.521276163950353,5.008830463522078e-07,1.168283137267289,4.640979833785587e-07,0.1818490979435545,4.862222649369665e-07,3.020754441070518,5.348088894913401e-07,3.00064656797695,5.91812277868539e-07,3.000411691641359,6.409760416484669e-07,2.987645056464524,7.243182555886899e-07,2.990222052598487,7.626753463449316e-07,2.692616810338372,8.302913943849985e-07,2.419176789918794
5.312017708213262e-07,0.003571454853080007,5.023234378080916e-07,0.005305041113586938,4.653643089437322e-07,0.00680629564416935,4.867202397852347e-07,0.008049783112585173,5.364986543144273e-07,0.009222239376659339,5.939947506473225e-07,0.01020800475183324,6.42724238981479e-07,0.01087076726525637,7.250610874088328e-07,0.0115725100334769,7.638414896413242e-07,0.01228089069940214,8.312620377601208e-07,0.01273310677686648,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.312017708213262e-07,0.5129313478866974,5.023234378080916e-07,0.8856129156667119,4.653643089437322e-07,0.1818160925132504,4.867202397852347e-07,3.019334218409927,5.364986543144273e-07,3.000631888336365,5.939947506473225e-07,3.000486757486619,6.42724238981479e-07,2.989741812283596,7.250610874088328e-07,2.990907043438076,7.638414896413242e-07,2.716016896554995,8.312620377601208e-07,2.452790079255817
5.32522900638571e-07,0.003582155688576109,5.036553192441919e-07,0.0053216500031275,4.672770768076557e-07,0.00677099377859302,4.877161894817709e-07,0.00803578530484584,5.368253899089105e-07,0.009227145462780037,5.959087316927465e-07,0.01013430060018364,6.432203780428319e-07,0.01086595216150665,7.265467510491184e-07,0.01155188473193133,7.655414373627031e-07,0.01235413167448429,8.31747359447682e-07,0.01271580933790936,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.32522900638571e-07,0.5075412587971337,5.036553192441919e-07,0.7059556659811,4.672770768076557e-07,0.1817818061516595,4.877161894817709e-07,3.012715621635297,5.368253899089105e-07,3.000629517477642,5.959087316927465e-07,3.000533541722028,6.432203780428319e-07,2.99027285085373,7.265467510491184e-07,2.992151105871232,7.655414373627031e-07,2.748351175584933,8.31747359447682e-07,2.468749671015559
5.340230837568622e-07,0.003576062940617079,5.050972593600425e-07,0.005315222013960663,4.676479906851945e-07,0.006764687134669853,4.891343451795149e-07,0.008050217329873917,5.374788610978769e-07,0.009239351181369501,5.966352154519887e-07,0.01010855900858981,6.442126561655375e-07,0.01087151725877369,7.284105350784511e-07,0.01157720688658159,7.684299313680448e-07,0.01247492002641143,8.327180028228043e-07,0.01268685045555488,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.340230837568622e-07,0.5030871107189556,5.050972593600425e-07,0.5686909510953627,4.676479906851945e-07,0.1817744915511937,4.891343451795149e-07,2.98085310668242,5.374788610978769e-07,3.000623549835279,5.966352154519887e-07,3.000548298642585,6.442126561655375e-07,2.99126526523284,7.284105350784511e-07,2.993498655371012,7.684299313680448e-07,2.79743377614561,8.327180028228043e-07,2.499192566456153
5.352481141464218e-07,0.003563497652192005,5.061812374029202e-07,0.005303770963213817,4.683898184402722e-07,0.00675841040456134,4.90336719515958e-07,0.008083547267093538,5.385215070233225e-07,0.009259338206283793,5.980881829704731e-07,0.01007168146677461,6.456343762257913e-07,0.01090352322999752,7.301074246407076e-07,0.01161261925629544,7.713011220678595e-07,0.01251970084502455,8.346592895730489e-07,0.01266253086929547,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.352481141464218e-07,0.5004162749880144,5.061812374029202e-07,0.4887197214496252,4.683898184402722e-07,0.181761238835451,4.90336719515958e-07,2.920072728776367,5.385215070233225e-07,3.00061426973466,5.980881829704731e-07,3.000571260895156,6.456343762257913e-07,2.992530019977848,7.301074246407076e-07,2.994543155021759,7.713011220678595e-07,2.83790970638921,8.346592895730489e-07,2.555062184020763
5.363677149690978e-07,0.003558288267826598,5.072002691954212e-07,0.005290280661910984,4.696485855054756e-07,0.00677277620091951,4.917349147394031e-07,0.008108882481882906,5.401677890124258e-07,0.009276616680649687,5.99805260567721e-07,0.0100707969105388,6.473944145533591e-07,0.01093670483935885,7.321274235423635e-07,0.01163933146845385,7.738973772588767e-07,0.01247531406912827,8.367087911579343e-07,0.01268768897280926,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.363677149690978e-07,0.4985393013993025,5.072002691954212e-07,0.4352803483622185,4.696485855054756e-07,0.1817452320514418,4.917349147394031e-07,2.802844953267265,5.401677890124258e-07,3.000599835420954,5.99805260567721e-07,3.000591537058977,6.473944145533591e-07,2.993873045692098,7.321274235423635e-07,2.99559808129076,7.738973772588767e-07,2.86786663882765,8.367087911579343e-07,2.608219839829541
5.377466983050433e-07,0.003567972187543891,5.085959031000544e-07,0.005273819764308387,4.707418447206489e-07,0.006800903234645402,4.927801493760793e-07,0.008115751572262391,5.418093112825029e-07,0.009258898772807233,6.015021337609512e-07,0.01011114779606555,6.494428156929198e-07,0.01096475296512354,7.325561675913088e-07,0.01164727921675463,7.766547795073053e-07,0.01235786855548531,8.388344514124255e-07,0.01271891803030721,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.377466983050433e-07,0.4967887631118466,5.085959031000544e-07,0.3906589110293804,4.707418447206489e-07,0.1817297885478624,4.927801493760793e-07,2.683457009158601,5.418093112825029e-07,3.000585542919541,6.015021337609512e-07,3.000603615281505,6.494428156929198e-07,2.995171309146512,7.325561675913088e-07,2.99579746407957,7.766547795073053e-07,2.893887185191546,8.388344514124255e-07,2.655222901599195
5.390796604239721e-07,0.003581069188728397,5.100310361545509e-07,0.005281811938490657,4.721119853534848e-07,0.006822929622753346,4.939608233826251e-07,0.008126547506981677,5.439739479647893e-07,0.009194224529005004,6.030758163307059e-07,0.01013921106764222,6.509066841183992e-07,0.01100824176518545,7.334136556891996e-07,0.01167059518437023,7.803081308135068e-07,0.01219468641232818,8.405694875005913e-07,0.01273940015176791,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.390796604239721e-07,0.4955439899143568,5.100310361545509e-07,0.3627111783609752,4.721119853534848e-07,0.181716290439075,4.939608233826251e-07,2.521601676515497,5.439739479647893e-07,3.000566935634158,6.030758163307059e-07,3.000611689072844,6.509066841183992e-07,2.995949588224517,7.334136556891996e-07,2.996173946815827,7.803081308135068e-07,2.920908460849,8.405694875005913e-07,2.687048707897714
5.4052629087423e-07,0.003578965913180652,5.114097198579118e-07,0.005310163120126637,4.73100352214104e-07,0.006824644700030098,4.949461455293351e-07,0.008134985938455753,5.444430741246987e-07,0.009179226560099474,6.043242278747841e-07,0.01015455641411996,6.521670870796649e-07,0.01105541550066402,7.345447548835531e-07,0.01171160988566018,7.811087466651497e-07,0.01217057543349026,8.425173616071269e-07,0.01279856048445862,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,5.4052629087423e-07,0.4945529528555203,5.114097198579118e-07,0.3441429809392593,4.73100352214104e-07,0.1817059020488251,4.949461455293351e-07,2.366179781771281,5.444430741246987e-07,3.00056258692446,6.043242278747841e-07,3.000614072959982,6.521670870796649e-07,2.996534805402047,7.345447548835531e-07,2.99662884145244,7.811087466651497e-07,2.925843845373404,8.425173616071269e-07,2.722390811528227
