Total; tran P (inv_wM3=5e-06) X,Total; tran P (inv_wM3=5e-06) Y,Total; tran P (inv_wM3=1e-05) X,Total; tran P (inv_wM3=1e-05) Y,Total; tran P (inv_wM3=1.5e-05) X,Total; tran P (inv_wM3=1.5e-05) Y,Total; tran P (inv_wM3=2e-05) X,Total; tran P (inv_wM3=2e-05) Y,Total; tran P (inv_wM3=2.5e-05) X,Total; tran P (inv_wM3=2.5e-05) Y,Total; tran P (inv_wM3=3e-05) X,Total; tran P (inv_wM3=3e-05) Y,Total; tran P (inv_wM3=3.5e-05) X,Total; tran P (inv_wM3=3.5e-05) Y,Total; tran P (inv_wM3=4e-05) X,Total; tran P (inv_wM3=4e-05) Y,Total; tran P (inv_wM3=4.5e-05) X,Total; tran P (inv_wM3=4.5e-05) Y,Total; tran P (inv_wM3=5e-05) X,Total; tran P (inv_wM3=5e-05) Y,/w_out (inv_wM3=5e-06) X,/w_out (inv_wM3=5e-06) Y,/w_out (inv_wM3=1e-05) X,/w_out (inv_wM3=1e-05) Y,/w_out (inv_wM3=1.5e-05) X,/w_out (inv_wM3=1.5e-05) Y,/w_out (inv_wM3=2e-05) X,/w_out (inv_wM3=2e-05) Y,/w_out (inv_wM3=2.5e-05) X,/w_out (inv_wM3=2.5e-05) Y,/w_out (inv_wM3=3e-05) X,/w_out (inv_wM3=3e-05) Y,/w_out (inv_wM3=3.5e-05) X,/w_out (inv_wM3=3.5e-05) Y,/w_out (inv_wM3=4e-05) X,/w_out (inv_wM3=4e-05) Y,/w_out (inv_wM3=4.5e-05) X,/w_out (inv_wM3=4.5e-05) Y,/w_out (inv_wM3=5e-05) X,/w_out (inv_wM3=5e-05) Y,frequency (inv_wM3=5e-06) X,frequency (inv_wM3=5e-06) Y,frequency (inv_wM3=1e-05) X,frequency (inv_wM3=1e-05) Y,frequency (inv_wM3=1.5e-05) X,frequency (inv_wM3=1.5e-05) Y,frequency (inv_wM3=2e-05) X,frequency (inv_wM3=2e-05) Y,frequency (inv_wM3=2.5e-05) X,frequency (inv_wM3=2.5e-05) Y,frequency (inv_wM3=3e-05) X,frequency (inv_wM3=3e-05) Y,frequency (inv_wM3=3.5e-05) X,frequency (inv_wM3=3.5e-05) Y,frequency (inv_wM3=4e-05) X,frequency (inv_wM3=4e-05) Y,frequency (inv_wM3=4.5e-05) X,frequency (inv_wM3=4.5e-05) Y
9.207912257975111e-07,0.001349772077760494,7.66748597183688e-07,0.001597158387648972,7.703740670204436e-07,0.001691775042511508,8.443992379105793e-07,0.001794120729925884,9.348199205107271e-07,0.001891006452575144,1.010921135743058e-06,0.001827605056244673,1.057173097354607e-06,0.001848771390638078,1.022663805073369e-06,0.001864681937593975,1.077469869661998e-06,0.002019116494213896,1.096388368828943e-06,0.001920296504120589,9.207912257975111e-07,3.003513250668661,7.66748597183688e-07,0.001951550979116378,7.703740670204436e-07,0.003432319673236359,8.443992379105793e-07,0.01124254589059123,9.348199205107271e-07,0.0196014047314135,1.010921135743058e-06,0.176912974518189,1.057173097354607e-06,3.013672901166319,1.022663805073369e-06,3.000461622307968,1.077469869661998e-06,3.000455212013985,1.096388368828943e-06,3.000522992059608,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.229897653098952e-07,0.001339761417131644,7.686988492898791e-07,0.001583687998948592,7.73465319578327e-07,0.001710081465843547,8.47739039910626e-07,0.001824772614883163,9.384160594813959e-07,0.001883393063235036,1.014861875295194e-06,0.001829364370026594,1.061024719305991e-06,0.001864862437625699,1.026759702760252e-06,0.001882515957342358,1.081859285308221e-06,0.002003819046780016,1.102359068227401e-06,0.001887169164847859,9.229897653098952e-07,3.003408311980117,7.686988492898791e-07,0.001943824713227645,7.73465319578327e-07,0.003079780048531113,8.47739039910626e-07,0.009974709420432396,9.384160594813959e-07,0.01818431091495126,1.014861875295194e-06,0.09456424441409084,1.061024719305991e-06,2.996929592764793,1.026759702760252e-06,3.000453611708853,1.081859285308221e-06,3.000447312731925,1.102359068227401e-06,3.000509938299566,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.258629708600132e-07,0.001335483752552352,7.711747243531557e-07,0.001569127147389689,7.764880563273647e-07,0.001738402324042374,8.51860041132447e-07,0.001849474350747534,9.431173047100906e-07,0.00185405397777543,1.018269244263081e-06,0.001844173925009513,1.065107120531264e-06,0.00189533271020861,1.03085423331406e-06,0.001912147764110401,1.08598831770929e-06,0.001974420814495526,1.10687539559283e-06,0.001886258225735387,9.258629708600132e-07,3.003277744180506,7.711747243531557e-07,0.001934392581488443,7.764880563273647e-07,0.0027898272050111,8.51860041132447e-07,0.008593349941775253,9.431173047100906e-07,0.01690453212504262,1.018269244263081e-06,0.06977757786465813,1.065107120531264e-06,2.957076320889304,1.03085423331406e-06,3.000446074275988,1.08598831770929e-06,3.000439584854114,1.10687539559283e-06,3.000500385613342,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.291710135786602e-07,0.001346847952566494,7.735005331930645e-07,0.00156521551043036,7.802650301177583e-07,0.001770487808101358,8.557577018600419e-07,0.001852452968886683,9.482585809353117e-07,0.001815292476061939,1.02200286334878e-06,0.00187366551656381,1.069407824848178e-06,0.001929586540491038,1.035289361791446e-06,0.001945719551783573,1.090682952049714e-06,0.001932325585314276,1.111742222203873e-06,0.001907973826370663,9.291710135786602e-07,3.003136249970408,7.735005331930645e-07,0.001925806935815497,7.802650301177583e-07,0.002486244538099184,8.557577018600419e-07,0.007511966095782341,9.482585809353117e-07,0.01481671000595502,1.02200286334878e-06,0.05588565770708707,1.069407824848178e-06,2.878140096539738,1.035289361791446e-06,3.000437737107217,1.090682952049714e-06,3.000431642897433,1.111742222203873e-06,3.000490157773949,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.33296311411455e-07,0.001371104857773135,7.759967816168895e-07,0.001571137770379771,7.846504454757973e-07,0.001784473937864669,8.600779178671815e-07,0.001842467253812763,9.525011802861684e-07,0.001797708491997031,1.026097816734135e-06,0.001907859751314506,1.073937700040501e-06,0.001947145870112263,1.039972304728539e-06,0.001963089823314517,1.091944891744443e-06,0.001921959180641369,1.116468007126496e-06,0.001939836691746382,9.33296311411455e-07,3.002972298343792,7.759967816168895e-07,0.001916891974705451,7.846504454757973e-07,0.002199401680397402,8.600779178671815e-07,0.006483331355001928,9.525011802861684e-07,0.01330589219066863,1.026097816734135e-06,0.04454190791565174,1.073937700040501e-06,2.736619605513779,1.039972304728539e-06,3.000429473693762,1.091944891744443e-06,3.000429270466025,1.116468007126496e-06,3.000480808166039,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.371831265995518e-07,0.001386432014531911,7.783203705810642e-07,0.001584540708158124,7.896655192563716e-07,0.001768098793240141,8.637881182831979e-07,0.001831853825723934,9.565297364728823e-07,0.001806290868147762,1.03050154715763e-06,0.001925946109805677,1.079838938776761e-06,0.001948005746381743,1.045810272859633e-06,0.001964489063168636,1.094468771133903e-06,0.00190252003380366,1.121294408235212e-06,0.001971252664654603,9.371831265995518e-07,3.002829607685574,7.783203705810642e-07,0.001908824359026354,7.896655192563716e-07,0.001939931643606415,8.637881182831979e-07,0.005729420618912496,9.565297364728823e-07,0.01240183798218156,1.03050154715763e-06,0.03478975312359568,1.079838938776761e-06,2.472672579879076,1.045810272859633e-06,3.000419408223819,1.094468771133903e-06,3.000424860552208,1.121294408235212e-06,3.000471171104444,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.410311286305045e-07,0.001386311395481727,7.809717947207903e-07,0.001607973851437566,7.934897243073887e-07,0.001741385965209929,8.673197423588431e-07,0.001816766814872839,9.599955212289929e-07,0.001827586883565132,1.036287298073002e-06,0.001925739042438937,1.084131779505608e-06,0.001952241001695856,1.050306395083902e-06,0.001969888142015475,1.097613250897311e-06,0.00188350772677528,1.126532998865991e-06,0.001986792468530726,9.410311286305045e-07,3.002698633530309,7.809717947207903e-07,0.001899912926199705,7.934897243073887e-07,0.00178280938033933,8.673197423588431e-07,0.005098661396795367,9.599955212289929e-07,0.01097991278111318,1.036287298073002e-06,0.02644169288294808,1.084131779505608e-06,2.24099083506325,1.050306395083902e-06,3.000412177703882,1.097613250897311e-06,3.000419639564171,1.126532998865991e-06,3.000461439888906,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.462534712197893e-07,0.001365305745810979,7.840923906591244e-07,0.001636200297499258,7.970966731883411e-07,0.001714442487524936,8.710226155771581e-07,0.001794969819377373,9.635447027384689e-07,0.00185978041538975,1.040435135837851e-06,0.001927551315053352,1.088010378418708e-06,0.001963184797993025,1.054301032886289e-06,0.001982959673147638,1.100655759656444e-06,0.001873429029662478,1.13209798564447e-06,0.001987959245139883,9.462534712197893e-07,3.002535605932346,7.840923906591244e-07,0.001889801147141096,7.970966731883411e-07,0.001659146853803321,8.710226155771581e-07,0.004522840443194925,9.635447027384689e-07,0.009813698265126456,1.040435135837851e-06,0.02296447159786396,1.088010378418708e-06,2.004029437669498,1.054301032886289e-06,3.000404960138367,1.100655759656444e-06,3.000414742074525,1.13209798564447e-06,3.000450937524988,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.507268260305881e-07,0.001341089096898116,7.883766893202678e-07,0.001658231365505237,8.008990485123517e-07,0.001692859152408155,8.758095296114876e-07,0.001766393743254017,9.675444096887423e-07,0.001888050530912821,1.044192915873074e-06,0.001934653021616645,1.091658719051174e-06,0.001972498154031817,1.05805968006457e-06,0.001995597319784999,1.103825140721155e-06,0.00187825774878942,1.137111869184725e-06,0.001995625954339886,9.507268260305881e-07,3.00240805778757,7.883766893202678e-07,0.001876500821904472,8.008990485123517e-07,0.001549758371689901,8.758095296114876e-07,0.003885394270523031,9.675444096887423e-07,0.00862031130948456,1.044192915873074e-06,0.02091649366996396,1.091658719051174e-06,1.756661679717974,1.05805968006457e-06,3.000399155119733,1.103825140721155e-06,3.000409134942313,1.137111869184725e-06,3.00044224779541,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.549453066015871e-07,0.001337282212465158,7.940796501071045e-07,0.00164074978036232,8.045892902949695e-07,0.001684645441700419,8.796088565650569e-07,0.00175549834439428,9.72669781707875e-07,0.001897552084012736,1.047748317833895e-06,0.001938485634725979,1.096256237126717e-06,0.001971135078334385,1.062632179145078e-06,0.002001195992053248,1.107288936467355e-06,0.001892471674438317,1.141365315911996e-06,0.002011615189246998,9.549453066015871e-07,3.002296945539623,7.940796501071045e-07,0.001859829718277474,8.045892902949695e-07,0.001460401554796229,8.796088565650569e-07,0.003465778210823157,9.72669781707875e-07,0.007373763272559872,1.047748317833895e-06,0.01961397752247044,1.096256237126717e-06,1.411556200457509,1.062632179145078e-06,3.000391348513619,1.107288936467355e-06,3.000403918724311,1.141365315911996e-06,3.000434530043473,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.593035837469573e-07,0.00135932673664557,7.982683999742636e-07,0.001605106554620665,8.081246000906921e-07,0.001695345586705786,8.836181244180262e-07,0.001767690268991836,9.770840513762973e-07,0.001892315365365965,1.052359909590721e-06,0.001924963367161281,1.100312018186342e-06,0.001950915609240899,1.066145795521075e-06,0.00199444887209658,1.111961287276445e-06,0.001923690477726515,1.145362512810481e-06,0.002027238498967653,9.593035837469573e-07,3.002190550815886,7.982683999742636e-07,0.001848253406970719,8.081246000906921e-07,0.001386955340249226,8.836181244180262e-07,0.003086121674424162,9.770840513762973e-07,0.0064609406451827,1.052359909590721e-06,0.01844855503029882,1.100312018186342e-06,1.086382650064845,1.066145795521075e-06,3.000386037864054,1.111961287276445e-06,3.000396439631153,1.145362512810481e-06,3.000428008032892,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.633912021857226e-07,0.001380896797269489,7.992433219888122e-07,0.001597051772071936,8.111787788956242e-07,0.001716622671585372,8.87095014539119e-07,0.001793638041553474,9.811228144121842e-07,0.00189074161647167,1.057259173267005e-06,0.001886768539672626,1.104585950336144e-06,0.001914047568129123,1.070549746564918e-06,0.001969592792858096,1.116775977283921e-06,0.00195836739559544,1.150085433188803e-06,0.002037378030968523,9.633912021857226e-07,3.002097627567638,7.992433219888122e-07,0.001845646550908702,8.111787788956242e-07,0.001331617416604185,8.87095014539119e-07,0.002799277642468984,9.811228144121842e-07,0.005744590890547913,1.057259173267005e-06,0.01676391220921218,1.104585950336144e-06,0.7707972778472223,1.070549746564918e-06,3.000381350328123,1.116775977283921e-06,3.000389380798837,1.150085433188803e-06,3.000419929416857,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.683674996654666e-07,0.001387476605062242,8.011931660179094e-07,0.001583604278281274,8.14262274442764e-07,0.001745726608159495,8.90421291648028e-07,0.001824210974717258,9.846637174659118e-07,0.001889331277830305,1.061493535299216e-06,0.001851610597657702,1.108741445218507e-06,0.001877982399062359,1.074605392600089e-06,0.001933594138263743,1.121484328551851e-06,0.001975337509727147,1.15379282829596e-06,0.002037120558861393,9.683674996654666e-07,3.001992733182587,8.011931660179094e-07,0.001840465908526722,8.14262274442764e-07,0.001282284416286674,8.90421291648028e-07,0.002575849074614398,9.846637174659118e-07,0.005189683133529679,1.061493535299216e-06,0.01446420479653452,1.108741445218507e-06,0.4701633947542797,1.074605392600089e-06,3.000379855468733,1.121484328551851e-06,3.00038196455596,1.15379282829596e-06,3.000414048752113,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.727895632694647e-07,0.001372901213880035,8.03668642094192e-07,0.00156907404891763,8.182034961419831e-07,0.001775334284223871,8.945297206507119e-07,0.001849206993907992,9.883043265332677e-07,0.001877216559275637,1.065783380260964e-06,0.001827530500681687,1.113633681924985e-06,0.001849029074591143,1.079605448169471e-06,0.001890928130933221,1.127780092885498e-06,0.001977555816290282,1.158251573893232e-06,0.00202776591871424,9.727895632694647e-07,3.001906492756477,8.03668642094192e-07,0.001834041502197412,8.182034961419831e-07,0.001226063132820822,8.945297206507119e-07,0.002333892650944795,9.883043265332677e-07,0.004685099188092591,1.065783380260964e-06,0.01284338742521152,1.113633681924985e-06,0.1835956602550333,1.079605448169471e-06,3.000382138434989,1.127780092885498e-06,3.00037359456016,1.158251573893232e-06,3.000407102432531,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.775797376471569e-07,0.001345755142685243,8.059891639770896e-07,0.001565220229984896,8.233354796867904e-07,0.001781724437663038,8.984578633429717e-07,0.001852523422083668,9.928449282498342e-07,0.001846602315955393,1.069729378981125e-06,0.001829458308235626,1.117609209631838e-06,0.001848774493493759,1.084318880216541e-06,0.001864472423950878,1.132431255153228e-06,0.001984208784346423,1.162449657025025e-06,0.002007275449243488,9.775797376471569e-07,3.001819242473544,8.059891639770896e-07,0.001827964030705988,8.233354796867904e-07,0.001163202455712008,8.984578633429717e-07,0.002141757235881288,9.928449282498342e-07,0.004138815146927965,1.069729378981125e-06,0.01217056399718663,1.117609209631838e-06,0.102864664538514,1.084318880216541e-06,3.000378699284009,1.132431255153228e-06,3.000366543637515,1.162449657025025e-06,3.000400374455745,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.817934072241891e-07,0.001336191709691178,8.084814620878615e-07,0.001571146548835357,8.278897410513933e-07,0.001760283455172277,9.02794893664011e-07,0.001842571333292698,9.977901564377192e-07,0.00181164228912643,1.073132405632967e-06,0.001844346270109779,1.121457105617116e-06,0.001864841225265501,1.088589972689137e-06,0.00186467740773433,1.136607634502812e-06,0.001999194036217366,1.167771649011187e-06,0.001964098561784222,9.817934072241891e-07,3.001745286583998,8.084814620878615e-07,0.001822350424537104,8.278897410513933e-07,0.001114727986317143,9.02794893664011e-07,0.001962281797326885,9.977901564377192e-07,0.003631396216203472,1.073132405632967e-06,0.01101247981727354,1.121457105617116e-06,0.07327674177693005,1.088589972689137e-06,3.000333049161632,1.136607634502812e-06,3.000360841590231,1.167771649011187e-06,3.000392668760671,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.861363071893484e-07,0.001353152333864378,8.108009877181637e-07,0.001584528592253894,8.316765400459867e-07,0.001731882707279736,9.065116147399877e-07,0.001831958345439201,1.001916502602345e-06,0.00179777164726732,1.076858565321517e-06,0.001873870396276569,1.12553473460354e-06,0.001895255819148518,1.092683018713311e-06,0.001882482419774069,1.140479072332939e-06,0.00201356991506797,1.172863538562709e-06,0.00192034868474088,9.861363071893484e-07,3.001681091958393,8.108009877181637e-07,0.00181681558757569,8.316765400459867e-07,0.001078719818676008,9.065116147399877e-07,0.00183262701845065,1.001916502602345e-06,0.003284005212473811,1.076858565321517e-06,0.009916291771015984,1.12553473460354e-06,0.05752525191504459,1.092683018713311e-06,3.000281895375505,1.140479072332939e-06,3.000355484693991,1.172863538562709e-06,3.000384814793797,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.899113308551311e-07,0.001374433660632119,8.134465827845869e-07,0.00160790492555009,8.352550971414173e-07,0.001708262712534004,9.100430617057193e-07,0.00181693883145207,1.006094208755551e-06,0.001809997976435849,1.080948987162813e-06,0.001907983139219985,1.129836623711944e-06,0.001929533104392826,1.096776287394227e-06,0.001912082721684715,1.145163481409232e-06,0.002021980449239577,1.17884368326271e-06,0.001887163033918978,9.899113308551311e-07,3.001628159111963,8.134465827845869e-07,0.001810346512269791,8.352550971414173e-07,0.00104746446971804,9.100430617057193e-07,0.001725825604784728,1.006094208755551e-06,0.00298278608715041,1.080948987162813e-06,0.008806948832006112,1.129836623711944e-06,0.04602081442832794,1.096776287394227e-06,3.000226699648408,1.145163481409232e-06,3.000349320729523,1.17884368326271e-06,3.000376699413591,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.948119189211882e-07,0.001387825899093207,8.165664997270372e-07,0.001636138630355096,8.387741500584081e-07,0.00169088513925326,9.13742328352732e-07,0.001795161531140979,1.009686308870727e-06,0.001835523272319685,1.08536042602528e-06,0.001925993794652093,1.134367188932517e-06,0.001947124937919749,1.10121276435419e-06,0.001945675926129555,1.14879867048617e-06,0.002019119741442147,1.183359437915602e-06,0.001886263367929096,9.948119189211882e-07,3.001561369044125,8.165664997270372e-07,0.001803687733772493,8.387741500584081e-07,0.001019019125897326,9.13742328352732e-07,0.001628553713372256,1.009686308870727e-06,0.002751042515456105,1.08536042602528e-06,0.007794740534598174,1.134367188932517e-06,0.03628774561466527,1.10121276435419e-06,3.000143668251943,1.14879867048617e-06,3.000344295235208,1.183359437915602e-06,3.000369982909124,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
9.9908656426434e-07,0.001379375809713614,8.208486406314728e-07,0.001658216784688162,8.421225182152462e-07,0.00168538533292646,9.185568204053478e-07,0.001766388311850089,1.013195789044761e-06,0.001867176870312151,1.091109001739601e-06,0.001925729433972946,1.140281411626859e-06,0.001948007195713296,1.105897340920636e-06,0.00196307379089741,1.1531869585345e-06,0.002003833577866771,1.188230671837211e-06,0.001908009465264034,9.9908656426434e-07,3.001515728469049,8.208486406314728e-07,0.001794184418619897,8.421225182152462e-07,0.0009937219984888269,9.185568204053478e-07,0.001519880839935692,1.013195789044761e-06,0.002563808082211157,1.091109001739601e-06,0.006682298634000358,1.140281411626859e-06,0.0278876199889636,1.105897340920636e-06,3.000018320505981,1.1531869585345e-06,3.000339273093531,1.188230671837211e-06,3.000363632135064,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.004149476404154e-06,0.001352733417363004,8.265526850926402e-07,0.001640818107416379,8.459498843508821e-07,0.0016993000329744,9.223644943852503e-07,0.001755495710912904,1.017323321882787e-06,0.001892010285279447,1.095258150872587e-06,0.001927529807885098,1.14457358276924e-06,0.001952259865448658,1.111747314032566e-06,0.001964492199709004,1.157315085905083e-06,0.001974451976276609,1.19295970428488e-06,0.001939897089147219,1.004149476404154e-06,3.001466714672915,8.265526850926402e-07,0.001782818381182421,8.459498843508821e-07,0.0009666351221342007,9.223644943852503e-07,0.001446008002346515,1.017323321882787e-06,0.002367560984080812,1.095258150872587e-06,0.005999562724642936,1.14457358276924e-06,0.02430330043265561,1.111747314032566e-06,2.999915489449194,1.157315085905083e-06,3.000336417324518,1.19295970428488e-06,3.000357237541309,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.008403347176312e-06,0.001335996120157699,8.307427962361373e-07,0.001605171868918753,8.491394284158064e-07,0.001724518454269762,9.26371625590322e-07,0.001767696934024183,1.0230930538921e-06,0.001895816769270681,1.099011384921935e-06,0.001934620323574808,1.148453507343061e-06,0.001963214562214593,1.116242542874059e-06,0.001969912670168739,1.162009495182098e-06,0.001932361033535225,1.197785728090965e-06,0.001971286818170302,1.008403347176312e-06,3.001139896019337,8.307427962361373e-07,0.001776848555285372,8.491394284158064e-07,0.0009453777211587947,9.26371625590322e-07,0.001377286099971828,1.0230930538921e-06,0.002140701602720179,1.099011384921935e-06,0.005451646360860036,1.148453507343061e-06,0.02218413177838603,1.116242542874059e-06,2.999871607849796,1.162009495182098e-06,3.000335759998334,1.197785728090965e-06,3.000351178520476,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.012895028355204e-06,0.001344723356132675,8.317178325078576e-07,0.001597110106764096,8.52165063167793e-07,0.001752994694579046,9.298542495916058e-07,0.001793701135986498,1.027326015073225e-06,0.00189147849483063,1.102567790831069e-06,0.001938482442569263,1.152101781812265e-06,0.001972514797756568,1.120238314458771e-06,0.001982998841480877,1.163270981128054e-06,0.001921997445056328,1.203033054512508e-06,0.00198681763303351,1.012895028355204e-06,3.000665766672888,8.317178325078576e-07,0.001776121107474471,8.52165063167793e-07,0.000925849945366222,9.298542495916058e-07,0.001323911704555964,1.027326015073225e-06,0.002000539172053506,1.102567790831069e-06,0.004989275716705974,1.152101781812265e-06,0.02087416390712077,1.120238314458771e-06,2.999776683002471,1.163270981128054e-06,3.000335128050539,1.203033054512508e-06,3.000344390513983,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.016985515558415e-06,0.001369427994807863,8.336679050512981e-07,0.001583650126805346,8.562165705456282e-07,0.001779433890714088,9.33183602410163e-07,0.001824294961366159,1.031190840686187e-06,0.001891259562547579,1.107174652447746e-06,0.001925064258125635,1.156701568977026e-06,0.001971058583114854,1.123996887528676e-06,0.00199562605923424,1.165793953019967e-06,0.001902561000907192,1.208592061353244e-06,0.001987974254753919,1.016985515558415e-06,3.000536794704775,8.336679050512981e-07,0.00177291887796666,8.562165705456282e-07,0.000901153104128254,9.33183602410163e-07,0.001277667751427619,1.031190840686187e-06,0.001889873307766726,1.107174652447746e-06,0.004461966411682656,1.156701568977026e-06,0.01984653130839913,1.123996887528676e-06,2.999642971002958,1.165793953019967e-06,3.00033761098777,1.208592061353244e-06,3.00033801091518,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.021506349079957e-06,0.001387351452155683,8.361435901826549e-07,0.001569103173418524,8.621024717034123e-07,0.001776509622022296,9.372938589805217e-07,0.001849246943094019,1.034667568889949e-06,0.001887650418415582,1.112077769517658e-06,0.001886881220655585,1.160774730880743e-06,0.001950681983583002,1.128571269712726e-06,0.002001191809046234,1.168937392334735e-06,0.001883540995388905,1.213609130910402e-06,0.001995668301122427,1.021506349079957e-06,3.001559596824466,8.361435901826549e-07,0.001764082437193221,8.621024717034123e-07,0.0008682334490545136,9.372938589805217e-07,0.001225520219773829,1.034667568889949e-06,0.001801208228720688,1.112077769517658e-06,0.003977609275240554,1.160774730880743e-06,0.01845768695768888,1.128571269712726e-06,2.999369640276548,1.168937392334735e-06,3.000338286492021,1.213609130910402e-06,3.00033186923707,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.025929874006222e-06,0.001384157108398793,8.384669960342598e-07,0.001565217567594326,8.662697256190688e-07,0.001751629561132317,9.412152401450285e-07,0.001852514998371159,1.038737222248749e-06,0.001867675671399394,1.116314150938444e-06,0.001851674051474346,1.165046005550425e-06,0.001913777341202263,1.132085169889697e-06,0.001994407344885827,1.1719833680276e-06,0.001873432020893201,1.217862628587572e-06,0.002011674327311495,1.025929874006222e-06,3.005456933848464,8.384669960342598e-07,0.001735150772886775,8.662697256190688e-07,0.0008463108273361115,9.412152401450285e-07,0.001180490650272815,1.038737222248749e-06,0.00170901404661321,1.116314150938444e-06,0.003618509261684803,1.165046005550425e-06,0.01634760706145596,1.132085169889697e-06,2.999091648334844,1.1719833680276e-06,3.000327094275071,1.217862628587572e-06,3.000326844437812,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.030890355760219e-06,0.001361194870110229,8.409614656686205e-07,0.001571141555871548,8.700506965849704e-07,0.001722240703677775,9.455503744271667e-07,0.00184256015829943,1.043199503034712e-06,0.00183563263655043,1.120602559018214e-06,0.001827558553831725,1.169208526437052e-06,0.001877745892373273,1.136486271329021e-06,0.001969519897021527,1.175149467132912e-06,0.00187823882797094,1.221858520170519e-06,0.002027278609178517,1.030890355760219e-06,3.018288285693748,8.409614656686205e-07,0.001728143607717101,8.700506965849704e-07,0.0008274780281277518,9.455503744271667e-07,0.001134925959644947,1.043199503034712e-06,0.001619723964706464,1.120602559018214e-06,0.003313050017598863,1.169208526437052e-06,0.01428757459037685,1.136486271329021e-06,2.999150803040464,1.175149467132912e-06,3.000294157528962,1.221858520170519e-06,3.000322648783382,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.032008824240015e-06,0.001354224597600195,8.432832052839923e-07,0.001584534781072538,8.709481414143598e-07,0.001715734577937737,9.492658640004216e-07,0.001831949190265572,1.04777758595514e-06,0.001806104031951652,1.124547385428754e-06,0.001829424210858972,1.174077714956309e-06,0.001848990791363137,1.140543062865629e-06,0.001933500324974764,1.17861379700468e-06,0.001892440143217952,1.226584063826018e-06,0.002037384853910824,1.032008824240015e-06,3.023156521714379,8.432832052839923e-07,0.001731985137215493,8.709481414143598e-07,0.0008231323836378504,9.492658640004216e-07,0.001098990093652415,1.04777758595514e-06,0.001538903947108706,1.124547385428754e-06,0.003067539656118774,1.174077714956309e-06,0.0125848433308852,1.140543062865629e-06,3.000539114049485,1.17861379700468e-06,3.000257929178513,1.226584063826018e-06,3.000316463118293,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
