"Total; tran P (v_vbias=2,v_vdd=2) X","Total; tran P (v_vbias=2,v_vdd=2) Y","Total; tran P (v_vbias=2,v_vdd=3) X","Total; tran P (v_vbias=2,v_vdd=3) Y","Total; tran P (v_vbias=2,v_vdd=4) X","Total; tran P (v_vbias=2,v_vdd=4) Y","Total; tran P (v_vbias=2,v_vdd=5) X","Total; tran P (v_vbias=2,v_vdd=5) Y","Total; tran P (v_vbias=2,v_vdd=6) X","Total; tran P (v_vbias=2,v_vdd=6) Y","Total; tran P (v_vbias=3,v_vdd=2) X","Total; tran P (v_vbias=3,v_vdd=2) Y","Total; tran P (v_vbias=3,v_vdd=3) X","Total; tran P (v_vbias=3,v_vdd=3) Y","Total; tran P (v_vbias=3,v_vdd=4) X","Total; tran P (v_vbias=3,v_vdd=4) Y","Total; tran P (v_vbias=3,v_vdd=5) X","Total; tran P (v_vbias=3,v_vdd=5) Y","Total; tran P (v_vbias=3,v_vdd=6) X","Total; tran P (v_vbias=3,v_vdd=6) Y","Total; tran P (v_vbias=4,v_vdd=2) X","Total; tran P (v_vbias=4,v_vdd=2) Y","Total; tran P (v_vbias=4,v_vdd=3) X","Total; tran P (v_vbias=4,v_vdd=3) Y","Total; tran P (v_vbias=4,v_vdd=4) X","Total; tran P (v_vbias=4,v_vdd=4) Y","Total; tran P (v_vbias=4,v_vdd=5) X","Total; tran P (v_vbias=4,v_vdd=5) Y","Total; tran P (v_vbias=4,v_vdd=6) X","Total; tran P (v_vbias=4,v_vdd=6) Y","Total; tran P (v_vbias=5,v_vdd=2) X","Total; tran P (v_vbias=5,v_vdd=2) Y","Total; tran P (v_vbias=5,v_vdd=3) X","Total; tran P (v_vbias=5,v_vdd=3) Y","Total; tran P (v_vbias=5,v_vdd=4) X","Total; tran P (v_vbias=5,v_vdd=4) Y","Total; tran P (v_vbias=5,v_vdd=5) X","Total; tran P (v_vbias=5,v_vdd=5) Y","Total; tran P (v_vbias=5,v_vdd=6) X","Total; tran P (v_vbias=5,v_vdd=6) Y","Total; tran P (v_vbias=6,v_vdd=2) X","Total; tran P (v_vbias=6,v_vdd=2) Y","Total; tran P (v_vbias=6,v_vdd=3) X","Total; tran P (v_vbias=6,v_vdd=3) Y","Total; tran P (v_vbias=6,v_vdd=4) X","Total; tran P (v_vbias=6,v_vdd=4) Y","Total; tran P (v_vbias=6,v_vdd=5) X","Total; tran P (v_vbias=6,v_vdd=5) Y","Total; tran P (v_vbias=6,v_vdd=6) X","Total; tran P (v_vbias=6,v_vdd=6) Y","frequency (v_vbias=2,v_vdd=2) X","frequency (v_vbias=2,v_vdd=2) Y","frequency (v_vbias=2,v_vdd=3) X","frequency (v_vbias=2,v_vdd=3) Y","frequency (v_vbias=2,v_vdd=4) X","frequency (v_vbias=2,v_vdd=4) Y","frequency (v_vbias=2,v_vdd=5) X","frequency (v_vbias=2,v_vdd=5) Y","frequency (v_vbias=2,v_vdd=6) X","frequency (v_vbias=2,v_vdd=6) Y","frequency (v_vbias=3,v_vdd=2) X","frequency (v_vbias=3,v_vdd=2) Y","frequency (v_vbias=3,v_vdd=3) X","frequency (v_vbias=3,v_vdd=3) Y","frequency (v_vbias=3,v_vdd=4) X","frequency (v_vbias=3,v_vdd=4) Y","frequency (v_vbias=3,v_vdd=5) X","frequency (v_vbias=3,v_vdd=5) Y","frequency (v_vbias=3,v_vdd=6) X","frequency (v_vbias=3,v_vdd=6) Y","frequency (v_vbias=4,v_vdd=2) X","frequency (v_vbias=4,v_vdd=2) Y","frequency (v_vbias=4,v_vdd=3) X","frequency (v_vbias=4,v_vdd=3) Y","frequency (v_vbias=4,v_vdd=4) X","frequency (v_vbias=4,v_vdd=4) Y","frequency (v_vbias=4,v_vdd=5) X","frequency (v_vbias=4,v_vdd=5) Y","frequency (v_vbias=4,v_vdd=6) X","frequency (v_vbias=4,v_vdd=6) Y","frequency (v_vbias=5,v_vdd=2) X","frequency (v_vbias=5,v_vdd=2) Y","frequency (v_vbias=5,v_vdd=3) X","frequency (v_vbias=5,v_vdd=3) Y","frequency (v_vbias=5,v_vdd=4) X","frequency (v_vbias=5,v_vdd=4) Y","frequency (v_vbias=5,v_vdd=5) X","frequency (v_vbias=5,v_vdd=5) Y","frequency (v_vbias=5,v_vdd=6) X","frequency (v_vbias=5,v_vdd=6) Y","frequency (v_vbias=6,v_vdd=2) X","frequency (v_vbias=6,v_vdd=2) Y","frequency (v_vbias=6,v_vdd=3) X","frequency (v_vbias=6,v_vdd=3) Y","frequency (v_vbias=6,v_vdd=4) X","frequency (v_vbias=6,v_vdd=4) Y","frequency (v_vbias=6,v_vdd=5) X","frequency (v_vbias=6,v_vdd=5) Y","frequency (v_vbias=6,v_vdd=6) X","frequency (v_vbias=6,v_vdd=6) Y"
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.20723330313392e-06,0.0002953628342254985,7.182531861489952e-06,0.0003271396935469583,6.876176501010045e-06,0.0003356935270819978,7.390122710872309e-06,0.0003482429840297365,8.3066670191492e-06,0.0003482351828025311,5.873718125661451e-06,0.0005660249325322929,5.423173857127207e-06,0.0007418735806986503,4.630014439217975e-06,0.0007841289680022465,4.497443754350484e-06,0.0008035602282147459,4.78280578942138e-06,0.0007985730731023971,5.145993218131192e-06,0.0009331068304891116,3.846341899434416e-06,0.001354681549925268,3.571059886841961e-06,0.001536891808585275,3.342651378776105e-06,0.001535067939619072,3.234694550535475e-06,0.00160798230935273,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.214240328404138e-06,0.0002962920287788891,7.188130034940219e-06,0.0003293954262175536,6.883294690804829e-06,0.0003330280515268349,7.398378170756999e-06,0.0003464325951543829,8.315558336052169e-06,0.0003520043002884419,5.876811799784881e-06,0.0005630865417589135,5.429007427039129e-06,0.0007293771035902825,4.635155055012993e-06,0.0007928594146462326,4.502351075372727e-06,0.0007977468996593925,4.787959152218954e-06,0.0008077355318475036,5.151268842530427e-06,0.0009426912823762692,3.847425499410327e-06,0.001347855909019096,3.575209600875534e-06,0.001540547990050934,3.345858128735869e-06,0.001552898537525603,3.238100288777694e-06,0.001597347791716844,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.222888149942187e-06,0.0002938320179399201,7.196169410484004e-06,0.0003345454872484861,6.890370277338295e-06,0.0003339832354776249,7.406672765372792e-06,0.0003432472321126582,8.323226747661401e-06,0.0003534479408663581,5.881171986416638e-06,0.0005633938295919811,5.43455203288386e-06,0.0007217852093056565,4.639877374361665e-06,0.00079407058790657,4.507198649235979e-06,0.0007902149177463226,4.793188994340023e-06,0.0008152003102611953,5.156229230069763e-06,0.0009412644184324748,3.849592699362149e-06,0.001334881848601768,3.579349590850122e-06,0.001525831613512716,3.349212416284756e-06,0.001574954274435173,3.241251752918521e-06,0.001583351834010318,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.231667331578593e-06,0.0002890559710737373,7.201996992239856e-06,0.0003374775451174236,6.896016426913232e-06,0.0003358633504948657,7.414044766175694e-06,0.0003400489145061044,8.33469235414625e-06,0.0003530934586082916,5.886336375722955e-06,0.0005708051462530987,5.440113980142147e-06,0.000725701876936527,4.645362775550258e-06,0.000788374670944311,4.511956009103054e-06,0.0007813377650160049,4.798080844583153e-06,0.0008164906814669105,5.162304673739632e-06,0.0009288701956059659,3.853084602012765e-06,0.001324672598526686,3.583016500127065e-06,0.001504608536531712,3.353070359784788e-06,0.001588690289332539,3.244864546748025e-06,0.001563959916008746,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.239957676990351e-06,0.0002850334312998317,7.210080781947925e-06,0.0003385908811169476,6.903916398873234e-06,0.0003404124498833956,7.422028080073788e-06,0.0003404589126545878,8.343161095836093e-06,0.0003514916347051554,5.892272402176331e-06,0.0005799639565319885,5.444972126469558e-06,0.0007362451922182822,4.650022213257082e-06,0.0007803295741770312,4.516832615710587e-06,0.0007811919628591256,4.803497945015406e-06,0.0008132130213167477,5.167089517588823e-06,0.000924196204950221,3.855988385391105e-06,0.001330364501758032,3.586775783168092e-06,0.001484806024093954,3.35678545621218e-06,0.001585797085051622,3.248564206333225e-06,0.001562530987363203,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.248891621299353e-06,0.0002857584997102763,7.218977862686763e-06,0.0003359972983763701,6.909885878315994e-06,0.0003429361532556878,7.428374669362568e-06,0.0003419633291800071,8.351655272538697e-06,0.000347920407370969,5.897929817218351e-06,0.0005829658015305168,5.45068166187107e-06,0.0007477746724910479,4.65485550352089e-06,0.0007706655867753882,4.520750832931431e-06,0.0007870706826320283,4.808341533644405e-06,0.0008081998887394458,5.172272872138732e-06,0.0009331103989422915,3.860113401317832e-06,0.001354030338573652,3.590671001673574e-06,0.001485629416967994,3.360304463262568e-06,0.001572946849259645,3.251812911378112e-06,0.00157998881204583,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.255387145133883e-06,0.0002883479100278515,7.226718727108296e-06,0.0003320062439111437,6.918188810510384e-06,0.0003436331687104369,7.43672265951513e-06,0.000346200873380157,8.361320554224266e-06,0.0003469141655310947,5.903746416617233e-06,0.0005782304706358781,5.455621231794109e-06,0.0007509363053749841,4.659667336226256e-06,0.0007655226513340041,4.525479324276843e-06,0.0007969932382159169,4.813447940300765e-06,0.000797591367665523,5.177546982580169e-06,0.0009426940736444048,3.864232885540008e-06,0.001374084129089286,3.594254061038079e-06,0.001507440719459737,3.363496293750832e-06,0.001557044124639204,3.25507007095801e-06,0.001599435769674409,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.263714015669012e-06,0.0002930065172110371,7.234223358896796e-06,0.0003280197296360626,6.926399031307647e-06,0.000341547253417532,7.443193710892956e-06,0.0003482122600901635,8.36845202470306e-06,0.0003482351802782501,5.910247121678645e-06,0.0005674552459206167,5.463426224874386e-06,0.0007418732570858668,4.664310305451607e-06,0.0007692805024856823,4.53062363479915e-06,0.0008042367805728998,4.8187485648814e-06,0.0007943222073119443,5.182508347926278e-06,0.0009412664877038179,3.869401538365378e-06,0.001375128434366291,3.597982626325876e-06,0.001530932439246909,3.367069871816368e-06,0.001537012844816381,3.259017228183823e-06,0.001611208878776093,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.270584515395335e-06,0.0002956860023020489,7.241897699529758e-06,0.0003259836922847297,6.934077291008405e-06,0.000338515701758763,7.453434377576252e-06,0.0003481532820121429,8.377343341439912e-06,0.0003520042982227635,5.911752942568e-06,0.0005653856787759854,5.4692598097938e-06,0.0007293767521129426,4.668917065257772e-06,0.0007792700354297935,4.536019086860586e-06,0.0008045802584014471,4.82316792423725e-06,0.0007994097832064084,5.188582243839479e-06,0.0009288759918488499,3.873428849382054e-06,0.001356569262883516,3.602337801095499e-06,0.001541288417856921,3.370979049542401e-06,0.00153506793902655,3.262659096736835e-06,0.001608001045075015,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.281857061789185e-06,0.0002949261062091798,7.248993738062051e-06,0.0003277062893766427,6.941364787121353e-06,0.0003350166484569728,7.461628231433181e-06,0.0003463110145397856,8.385011753517908e-06,0.0003534479403897732,5.914764584346708e-06,0.0005628521415612649,5.474804413625129e-06,0.0007217851476654172,4.673686478976819e-06,0.0007898232213838325,4.541198697459766e-06,0.0007994758460618775,4.828249139585182e-06,0.0008085816408968556,5.193367050019336e-06,0.0009241999188973546,3.874537825009079e-06,0.001349693864951862,3.606260909195144e-06,0.001531868305899966,3.374185799505273e-06,0.001552898540557344,3.266064669997281e-06,0.001597374143112983,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.291232696665787e-06,0.0002902743349361311,7.254947362752588e-06,0.0003306746371036642,6.948871513317653e-06,0.0003333052009002831,7.46995157139108e-06,0.0003429647853716704,8.396477364756367e-06,0.0003530934586280022,5.919146227270136e-06,0.0005637569067241446,5.480366338841268e-06,0.0007257020170529393,4.678059340948716e-06,0.0007943417285997736,4.545867909207473e-06,0.0007928913051601663,4.833759999394378e-06,0.0008155798357812903,5.198550030753305e-06,0.0009331073196171485,3.876755776263128e-06,0.001336124998569364,3.610062014121821e-06,0.001512006802234832,3.377540086911564e-06,0.001574954276484842,3.269215819347082e-06,0.001583388743105008,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.300642959779883e-06,0.000285300172171066,7.263138003276198e-06,0.0003358784969920275,6.955766400904586e-06,0.0003343988727227069,7.477367329046095e-06,0.0003399493162649478,8.404946106579542e-06,0.000351491635129057,5.924020565069538e-06,0.0005710668793830284,5.485224529078633e-06,0.0007362455306925988,4.684377519837326e-06,0.0007912807305608303,4.550690290544023e-06,0.0007829323317300054,4.838758715237672e-06,0.0008160561028913397,5.203825631520232e-06,0.0009426914080002133,3.880254429762533e-06,0.001324752140874771,3.613727675770824e-06,0.001489722363087202,3.381398030615942e-06,0.00158869028931154,3.272830125700062e-06,0.00156397654612661,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.309367969164492e-06,0.0002853672263883232,7.269896442237027e-06,0.0003383329406192731,6.961939346150359e-06,0.0003371481502560204,7.485230081567135e-06,0.000340495723923524,8.413440283873739e-06,0.0003479204076567897,5.929951431855918e-06,0.0005801354252064772,5.490934059013031e-06,0.0007477748884497532,4.68920671763684e-06,0.0007836131134299786,4.555574718205639e-06,0.0007799768531313307,4.844123746477762e-06,0.0008123160062138695,5.208786045703574e-06,0.0009412640918500759,3.883108863063861e-06,0.001329020443786408,3.617489445983717e-06,0.001482447396020358,3.385113126801628e-06,0.001585797082421082,3.27653166138547e-06,0.001562527130504444,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.316245072587794e-06,0.0002878138318698195,7.279427539359052e-06,0.0003376516831206654,6.969442519562811e-06,0.0003414256816143593,7.491642229946946e-06,0.0003422077457135295,8.423105566834216e-06,0.0003469141655022457,5.935703034044409e-06,0.0005829451457706498,5.495873617751555e-06,0.000750936306769922,4.694004268841986e-06,0.0007746200485748427,4.559596065994522e-06,0.0007843465098870232,4.84895879504327e-06,0.0008069205914972834,5.214861348611974e-06,0.0009288700091275479,3.887284542114875e-06,0.001352465301950864,3.62112832379735e-06,0.001498276848248528,3.388632133713848e-06,0.001572946845979727,3.27977958305751e-06,0.001579967254689273,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.324644403726245e-06,0.0002925336518073677,7.287424515999148e-06,0.0003340824196970845,6.977106588821533e-06,0.0003436660308080764,7.5000296353086e-06,0.0003464507313283463,8.430237037501917e-06,0.0003482351807026327,5.941418704642398e-06,0.0005780457123347462,5.503678475481281e-06,0.0007418732574127814,4.698892102686089e-06,0.0007661432327207688,4.564517208957477e-06,0.0007943972210311463,4.854177125330525e-06,0.0007965071939729022,5.21964619260168e-06,0.0009241962213953635,3.891352256996733e-06,0.001373105712849752,3.624536716146975e-06,0.001521237417662644,3.391823964161515e-06,0.001557044121026,3.283037059837882e-06,0.00159941683081296,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.33214367420318e-06,0.0002956480254326765,7.295199386733438e-06,0.0003300387779962289,6.984790582207321e-06,0.0003431316772765448,7.506643358200204e-06,0.0003483281395171744,8.439128354436466e-06,0.0003520042985072521,5.94791398197429e-06,0.000567273146281642,5.509512036320517e-06,0.0007293768005412253,4.703740672877666e-06,0.0007673215638389871,4.569318758624351e-06,0.0008029907740523277,4.859667285944632e-06,0.0007951561548054509,5.224829545694878e-06,0.0009331105386758291,3.896096546155601e-06,0.001376861137500406,3.628631132247313e-06,0.001539065248808616,3.395397542324918e-06,0.001537012841610157,3.286983585793496e-06,0.001611201095674767,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.342468612594672e-06,0.0002953383268447049,7.302169645090461e-06,0.0003265863406953406,6.992551125529553e-06,0.0003405485058685807,7.517719246004617e-06,0.0003478700249360883,8.446796766917636e-06,0.0003534479403272687,5.949414358638644e-06,0.000565247344229704,5.515056624709946e-06,0.0007217851575497087,4.707691569425699e-06,0.0007743570530748671,4.573697256871715e-06,0.0008056175858427226,4.864015715678162e-06,0.0008013371543208935,5.230103649851705e-06,0.000942694099095346,3.900038921421375e-06,0.001361166378758507,3.632422978588049e-06,0.001538186213358937,3.399306719798645e-06,0.001535067938279259,3.290626064590659e-06,0.001608004575906998,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.352242494669738e-06,0.0002907410886218935,7.309950023850793e-06,0.0003266399276996151,7.000006427625777e-06,0.0003374413703731889,7.525833537914489e-06,0.0003459407046799722,8.458262377035406e-06,0.0003530934583928021,5.952415111967352e-06,0.0005628047955173204,5.520618532706224e-06,0.0007257018480953261,4.71248329638863e-06,0.0007856132497358092,4.579217118425369e-06,0.0008024774214777122,4.869040796834272e-06,0.0008103339664047861,5.235065039991229e-06,0.0009412663309015885,3.904493321840152e-06,0.001334814443439852,3.636477011844183e-06,0.001521871299324615,3.40251346976002e-06,0.001552898540991575,3.294032232856963e-06,0.001597381390370444,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.361477918019019e-06,0.0002856298070735022,7.31585923295081e-06,0.0003284806403391995,7.006999627841561e-06,0.0003340661833711067,7.534213739956838e-06,0.0003423873965200837,8.466731118882219e-06,0.0003514916345491249,5.956818976231677e-06,0.0005638825745228432,5.525476695090479e-06,0.0007362451839836708,4.717300269142302e-06,0.0007930167931991256,4.58387578963174e-06,0.0007964687888124036,4.874830742774129e-06,0.0008159827049880552,5.241138889199187e-06,0.0009288758735546685,3.908524187365882e-06,0.001324808163831474,3.640118901553599e-06,0.001500293280400757,3.405867757116351e-06,0.001574954276576929,3.297183461854219e-06,0.001583400685478246,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.369979602037075e-06,0.0002850565173502131,7.323212620354541e-06,0.0003329393518408804,7.01476451589002e-06,0.0003336098277963574,7.542227277895587e-06,0.0003400894365796767,8.475225295922663e-06,0.0003479204071247844,5.961669985632329e-06,0.0005712566484618504,5.531187189904838e-06,0.0007477759266446622,4.723170725333557e-06,0.0007930770380581008,4.588576013315732e-06,0.0007885502170500908,4.88057516695826e-06,0.0008147611936677161,5.245923696385279e-06,0.000924199989644184,3.912419324307153e-06,0.001338166732814309,3.643914515065465e-06,0.001482957114415751,3.409725700888101e-06,0.001588690288744027,3.300798587123176e-06,0.001563981546264639,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.377084091881131e-06,0.0002872902297870464,7.329135524112326e-06,0.0003365039450993063,7.020570557659598e-06,0.0003347082425265448,7.549851855355894e-06,0.0003407602516514819,8.484890578257319e-06,0.0003469141821112504,5.967606519292874e-06,0.0005802634666617205,5.536126818880977e-06,0.0007509358691035704,4.728409480965967e-06,0.0007862738963333006,4.593460440088575e-06,0.0007811961838246785,4.885789695200833e-06,0.0008102444677804514,5.251106674145584e-06,0.0009331072807289328,3.91615814106136e-06,0.001360571761993905,3.647783790173212e-06,0.001487278887726105,3.413440796984342e-06,0.001585797081044083,3.304501001914554e-06,0.001562526722331609,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,8.384987374023049e-06,0.0002916753228720084,7.336963047037118e-06,0.0003386672471572512,7.027863864395496e-06,0.0003384893611334033,7.556872701365756e-06,0.0003434855210258418,8.492022049150902e-06,0.000348235184193271,5.973418400947725e-06,0.0005829143155366782,5.543931640370128e-06,0.0007418711115436956,4.73318537335459e-06,0.0007777633298487054,4.598136968120587e-06,0.0007823298319349945,4.890718355469557e-06,0.0008027152340626852,5.256382286941085e-06,0.0009426913903124836,3.920630510619805e-06,0.001377400213729471,3.651543261840512e-06,0.001512538552524282,3.416959803850735e-06,0.001572946844437828,3.307748821801326e-06,0.00157996297320845,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
