Total; tran P X,Total; tran P Y,/w_CLK X,/w_CLK Y,/w_D X,/w_D Y,/A X,/A Y,/B X,/B Y,/C X,/C Y,/D X,/D Y,/Z X,/Z Y
2.404233700875852e-06,0.00359713401895919,2.404233700875852e-06,0.4597794744884629,2.404233700875852e-06,0,2.404233700875852e-06,-0.08237644041858057,2.404233700875852e-06,2.94231985529833,2.404233700875852e-06,2.941596925941011,2.404233700875852e-06,2.939968409347751,2.404233700875852e-06,0.03077826827696573
2.404425275656889e-06,0.00359301296122038,2.404425275656889e-06,0.3448346058662906,2.404425275656889e-06,0,2.404425275656889e-06,-0.08416197232949334,2.404425275656889e-06,2.94270741579353,2.404425275656889e-06,2.941936057107715,2.404425275656889e-06,2.940214592785656,2.404425275656889e-06,0.03092191888239279
2.404712637828445e-06,0.003587331492308634,2.404712637828445e-06,0.1724173029330327,2.404712637828445e-06,0,2.404712637828445e-06,-0.08657593995642229,2.404712637828445e-06,2.947823222612282,2.404712637828445e-06,2.946964535967636,2.404712637828445e-06,2.945140255134862,2.404712637828445e-06,0.03132331055305584
2.405e-06,0.003584787644956187,2.405e-06,2.886579864025407e-14,2.405e-06,0,2.405e-06,-0.08828450376905586,2.405e-06,2.954715979500517,2.405e-06,2.9537891709876,2.405e-06,2.951838261887039,2.405e-06,0.03162131311207875
2.405155581942833e-06,0.003552861708305635,2.405155581942833e-06,0,2.405155581942833e-06,0,2.405155581942833e-06,-0.0793103750020366,2.405155581942833e-06,2.964646646185042,2.405155581942833e-06,2.963686885709627,2.405155581942833e-06,2.961722783844543,2.405155581942833e-06,0.0319132447046328
2.405356957970554e-06,0.003516406741027093,2.405356957970554e-06,0,2.405356957970554e-06,0,2.405356957970554e-06,-0.06848989770752485,2.405356957970554e-06,2.974944954367344,2.405356957970554e-06,2.973954538527149,2.405356957970554e-06,2.97199071377572,2.405356957970554e-06,0.03221630894334825
2.405550098459399e-06,0.00348505239667406,2.405550098459399e-06,0,2.405550098459399e-06,0,2.405550098459399e-06,-0.05948940655344594,2.405550098459399e-06,2.98096413501616,2.405550098459399e-06,2.979962934395074,2.405550098459399e-06,2.97802015415273,2.405550098459399e-06,0.03239007340275888
2.405936379437089e-06,0.003427956296021598,2.405936379437089e-06,0,2.405936379437089e-06,0,2.405936379437089e-06,-0.04439498576889982,2.405936379437089e-06,2.987674361778524,2.405936379437089e-06,2.986680631054047,2.405936379437089e-06,2.984795846582951,2.405936379437089e-06,0.03254405576876285
2.406382155525777e-06,0.003368603308790683,2.406382155525777e-06,0,2.406382155525777e-06,0,2.406382155525777e-06,-0.03063535349204368,2.406382155525777e-06,2.991072323133491,2.406382155525777e-06,2.990110771162199,2.406382155525777e-06,2.988285767988092,2.406382155525777e-06,0.03253467602786608
2.407045359328581e-06,0.00329025850224813,2.407045359328581e-06,0,2.407045359328581e-06,0,2.407045359328581e-06,-0.01520556400489966,2.407045359328581e-06,2.993343755446122,2.407045359328581e-06,2.992442417189606,2.407045359328581e-06,2.990692142922494,2.407045359328581e-06,0.03237721649812076
2.407886987847134e-06,0.003203626491223927,2.407886987847134e-06,0,2.407886987847134e-06,0,2.407886987847134e-06,-0.0016569076484954,2.407886987847134e-06,2.994674731102778,2.407886987847134e-06,2.993855045934533,2.407886987847134e-06,2.992186116801142,2.407886987847134e-06,0.03209219740715036
2.409169556505679e-06,0.003094209428390949,2.409169556505679e-06,0,2.409169556505679e-06,0,2.409169556505679e-06,0.0109769925593373,2.409169556505679e-06,2.995700718096668,2.409169556505679e-06,2.995007003888975,2.409169556505679e-06,2.993462910443385,2.409169556505679e-06,0.03158824599712257
2.41112385706697e-06,0.002987092522280182,2.41112385706697e-06,0,2.41112385706697e-06,0,2.41112385706697e-06,0.01998943769480148,2.41112385706697e-06,2.996345352891411,2.41112385706697e-06,2.995840619824848,2.41112385706697e-06,2.994479495711885,2.41112385706697e-06,0.03026853584990258
