/Z (Vbias=5) X,/Z (Vbias=5) Y,/Z (Vbias=6) X,/Z (Vbias=6) Y,/Z (Vbias=7) X,/Z (Vbias=7) Y,/Z (Vbias=8) X,/Z (Vbias=8) Y,/Z (Vbias=9) X,/Z (Vbias=9) Y,/Z (Vbias=10) X,/Z (Vbias=10) Y,/Z (Vbias=11) X,/Z (Vbias=11) Y,/Z (Vbias=12) X,/Z (Vbias=12) Y,/w_B (Vbias=5) X,/w_B (Vbias=5) Y,/w_B (Vbias=6) X,/w_B (Vbias=6) Y,/w_B (Vbias=7) X,/w_B (Vbias=7) Y,/w_B (Vbias=8) X,/w_B (Vbias=8) Y,/w_B (Vbias=9) X,/w_B (Vbias=9) Y,/w_B (Vbias=10) X,/w_B (Vbias=10) Y,/w_B (Vbias=11) X,/w_B (Vbias=11) Y,/w_B (Vbias=12) X,/w_B (Vbias=12) Y,/w_A (Vbias=5) X,/w_A (Vbias=5) Y,/w_A (Vbias=6) X,/w_A (Vbias=6) Y,/w_A (Vbias=7) X,/w_A (Vbias=7) Y,/w_A (Vbias=8) X,/w_A (Vbias=8) Y,/w_A (Vbias=9) X,/w_A (Vbias=9) Y,/w_A (Vbias=10) X,/w_A (Vbias=10) Y,/w_A (Vbias=11) X,/w_A (Vbias=11) Y,/w_A (Vbias=12) X,/w_A (Vbias=12) Y
1.007013782756001e-06,0.1874099070507633,1.255100251952797e-06,1.329820936528052,1.273296705860048e-06,5.013355029179942,1.323132121619444e-06,5.00133939651436,1.501200844376825e-06,4.95104053247249,1.500819235474466e-06,5.106237928718064,1.500625e-06,5.088552733496067,1.5025e-06,4.044561170191607,1.007013782756001e-06,5,1.255100251952797e-06,0,1.273296705860048e-06,0,1.323132121619444e-06,0,1.501200844376825e-06,2.401688753649633,1.500819235474466e-06,1.638470948931132,1.500625e-06,1.2500000000002,1.5025e-06,4.999999999999952,1.007013782756001e-06,5,1.255100251952797e-06,5,1.273296705860048e-06,5,1.323132121619444e-06,5,1.501200844376825e-06,5,1.500819235474466e-06,5,1.500625e-06,5,1.5025e-06,5
1.007593567018526e-06,0.1710913970208617,1.25526506119e-06,1.661632384730197,1.280055851734919e-06,5.008945280182912,1.348009123607057e-06,5.000795537150953,1.501539787530931e-06,4.637560968207164,1.501207706423397e-06,4.929217597061206,1.500819235474466e-06,5.082225099355615,1.50264226963247e-06,3.853022180099441,1.007593567018526e-06,5,1.25526506119e-06,0,1.280055851734919e-06,0,1.348009123607057e-06,0,1.501539787530931e-06,3.079575061862355,1.501207706423397e-06,2.415412846792997,1.500819235474466e-06,1.638470948931132,1.50264226963247e-06,5,1.007593567018526e-06,5,1.25526506119e-06,5,1.280055851734919e-06,5,1.348009123607057e-06,5,1.501539787530931e-06,5,1.501207706423397e-06,5,1.500819235474466e-06,5,1.50264226963247e-06,5
1.008336441442887e-06,0.1648746509596709,1.255408204119361e-06,1.9022258607205,1.292933866251613e-06,5.005278540731219,1.384647199767076e-06,5.000457623832129,1.501944311252329e-06,4.145740744818903,1.501555477518889e-06,4.664791319480627,1.501207706423397e-06,4.923790675288758,1.502844661317011e-06,3.642359559396022,1.008336441442887e-06,5,1.255408204119361e-06,0,1.292933866251613e-06,0,1.384647199767076e-06,0,1.501944311252329e-06,3.888622504657672,1.501555477518889e-06,3.110955037778149,1.501207706423397e-06,2.415412846792997,1.502844661317011e-06,5,1.008336441442887e-06,5,1.255408204119361e-06,5,1.292933866251613e-06,5,1.384647199767076e-06,5,1.501944311252329e-06,5,1.501555477518889e-06,5,1.501207706423397e-06,5,1.502844661317011e-06,5
1.009375331510769e-06,0.1631772207955285,1.255685460523787e-06,2.280777960706988,1.310296200569306e-06,5.003306547986897,1.435169946832359e-06,5.000236128169171,1.502222155626164e-06,3.724919903077718,1.501956622378924e-06,4.281731593267271,1.501565590242532e-06,4.696542568102239,1.503032525615237e-06,3.523235013755087,1.009375331510769e-06,5,1.255685460523787e-06,0,1.310296200569306e-06,0,1.435169946832359e-06,0,1.502222155626164e-06,4.444311252328812,1.501956622378924e-06,3.913244757848691,1.501565590242532e-06,3.131180485063206,1.503032525615237e-06,5,1.009375331510769e-06,5,1.255685460523787e-06,5,1.310296200569306e-06,5,1.435169946832359e-06,5,1.502222155626164e-06,5,1.501956622378924e-06,5,1.501565590242532e-06,5,1.503032525615237e-06,5
1.010916462418529e-06,0.1630026519751075,1.255953458098672e-06,2.56553178640885,1.333997861456807e-06,5.00194957047288,1.467584973416179e-06,5.000198973598918,1.5025e-06,3.278386434953386,1.5025e-06,3.613409841945953,1.501970717141915e-06,4.381567908746815,1.503340570214768e-06,3.387794340337424,1.010916462418529e-06,5,1.255953458098672e-06,0,1.333997861456807e-06,0,1.467584973416179e-06,0,1.5025e-06,4.999999999999952,1.5025e-06,4.999999999999952,1.501970717141915e-06,3.941434283829552,1.503340570214768e-06,5,1.010916462418529e-06,5,1.255953458098672e-06,5,1.333997861456807e-06,5,1.467584973416179e-06,5,1.5025e-06,5,1.5025e-06,5,1.501970717141915e-06,5,1.503340570214768e-06,5
1.013539002928154e-06,0.1630019988990667,1.256337721137481e-06,2.883644778758268,1.36642245176941e-06,5.001101820859396,1.5e-06,5.000141813894976,1.502602882977573e-06,3.020798398522512,1.502641549405809e-06,3.327943100685722,1.5025e-06,3.861027200053751,1.503636006326959e-06,3.303525469382133,1.013539002928154e-06,5,1.256337721137481e-06,0,1.36642245176941e-06,0,1.5e-06,0,1.502602882977573e-06,5,1.502641549405809e-06,5,1.5025e-06,4.999999999999952,1.503636006326959e-06,5,1.013539002928154e-06,5,1.256337721137481e-06,5,1.36642245176941e-06,5,1.5e-06,5,1.502602882977573e-06,5,1.502641549405809e-06,5,1.5025e-06,5,1.503636006326959e-06,5
1.018784083947405e-06,0.1630097907033357,1.256767791302826e-06,3.154265739904794,1.412190416826807e-06,5.000593091508461,1.500625e-06,5.185442317434974,1.502745573865846e-06,2.704825391349659,1.502849026180989e-06,2.977465225196051,1.502643065897087e-06,3.625770008156092,1.504104973896542e-06,3.224624969420803,1.018784083947405e-06,5,1.256767791302826e-06,0,1.412190416826807e-06,0,1.500625e-06,1.2500000000002,1.502745573865846e-06,5,1.502849026180989e-06,5,1.502643065897087e-06,5,1.504104973896542e-06,5,1.018784083947405e-06,5,1.256767791302826e-06,5,1.412190416826807e-06,5,1.500625e-06,5,1.502745573865846e-06,5,1.502849026180989e-06,5,1.502643065897087e-06,5,1.504104973896542e-06,5
1.029274245985907e-06,0.1630085538420898,1.25730648498642e-06,3.411825792608969,1.456095208413404e-06,5.000406183638956,1.501366845605717e-06,4.840329901947424,1.502877747500245e-06,2.474213055229402,1.503043354951246e-06,2.745922395260075,1.502848719294097e-06,3.350274872141018,1.504559802820813e-06,3.188589039330158,1.029274245985907e-06,5,1.25730648498642e-06,0,1.456095208413404e-06,0,1.501366845605717e-06,2.733691211433314,1.502877747500245e-06,5,1.503043354951246e-06,5,1.502848719294097e-06,5,1.504559802820813e-06,5,1.029274245985907e-06,5,1.25730648498642e-06,5,1.456095208413404e-06,5,1.501366845605717e-06,5,1.502877747500245e-06,5,1.503043354951246e-06,5,1.502848719294097e-06,5,1.504559802820813e-06,5
1.05025457006291e-06,0.1630098990849548,1.257942858639243e-06,3.640712246633005,1.5e-06,5.000283127567393,1.501933422802858e-06,3.947552184959836,1.503113588022357e-06,2.169913197309283,1.503334744999084e-06,2.50422451637332,1.503040806567703e-06,3.1766239909923,1.505e-06,3.172840634465642,1.05025457006291e-06,5,1.257942858639243e-06,0,1.5e-06,0,1.501933422802858e-06,3.866845605716633,1.503113588022357e-06,5,1.503334744999084e-06,5,1.503040806567703e-06,5,1.505e-06,5,1.05025457006291e-06,5,1.257942858639243e-06,5,1.5e-06,5,1.501933422802858e-06,5,1.503113588022357e-06,5,1.503334744999084e-06,5,1.503040806567703e-06,5,1.505e-06,5
1.092215218216917e-06,0.1630085000446597,1.258729480028738e-06,3.852369064088181,1.500625e-06,5.270302381727021,1.502216711401429e-06,3.387763035402275,1.503405955291184e-06,1.929302781058708,1.503657866317096e-06,2.33910470483282,1.503341549679816e-06,2.984471450107915,1.505187320356882e-06,3.157984731550764,1.092215218216917e-06,5,1.258729480028738e-06,0,1.500625e-06,1.2500000000002,1.502216711401429e-06,4.433422802858293,1.503405955291184e-06,5,1.503657866317096e-06,5,1.503341549679816e-06,5,1.505187320356882e-06,5,1.092215218216917e-06,5,1.258729480028738e-06,5,1.500625e-06,5,1.502216711401429e-06,5,1.503405955291184e-06,5,1.503657866317096e-06,5,1.503341549679816e-06,5,1.505187320356882e-06,4.812679643117415
1.152215218216917e-06,0.163009927662597,1.259689356522665e-06,4.043367526212931,1.501339272758722e-06,4.93314186576514,1.5025e-06,2.843121545982195,1.503758158621048e-06,1.764270348404298,1.50407502687521e-06,2.222259188742929,1.503652611277411e-06,2.856620955560281,1.505440916465495e-06,3.145931478539781,1.152215218216917e-06,5,1.259689356522665e-06,0,1.501339272758722e-06,2.678545517444789,1.5025e-06,4.999999999999952,1.503758158621048e-06,5,1.50407502687521e-06,5,1.503652611277411e-06,5,1.505440916465495e-06,5,1.152215218216917e-06,5,1.259689356522665e-06,5,1.501339272758722e-06,5,1.5025e-06,5,1.503758158621048e-06,5,1.50407502687521e-06,5,1.503652611277411e-06,5,1.505440916465495e-06,4.559083534505093
1.212215218216917e-06,0.1630084775152269,1.260881554321818e-06,4.216239175691074,1.501919636379361e-06,3.791260613230464,1.502597032611205e-06,2.574637616982977,1.504136732150588e-06,1.674119835091589,1.504496722453349e-06,2.167377943845681,1.50410171338758e-06,2.750703052195883,1.505677707066731e-06,3.160664471883098,1.212215218216917e-06,5,1.260881554321818e-06,0,1.501919636379361e-06,3.839272758722159,1.502597032611205e-06,5,1.504136732150588e-06,5,1.504496722453349e-06,5,1.50410171338758e-06,5,1.505677707066731e-06,5,1.212215218216917e-06,5,1.260881554321818e-06,5,1.501919636379361e-06,5,1.502597032611205e-06,5,1.504136732150588e-06,5,1.504496722453349e-06,5,1.50410171338758e-06,5,1.505677707066731e-06,4.322292933268762
1.2525e-06,0.1630099544402644,1.262365677172167e-06,4.369774112304219,1.502209818189681e-06,3.07008626673916,1.502735202889088e-06,2.238116174466071,1.504556621409771e-06,1.627751353190431,1.504748361226674e-06,2.15117331269485,1.504542734679983e-06,2.702043857175223,1.506151288269204e-06,3.271816038125499,1.2525e-06,5,1.262365677172167e-06,0,1.502209818189681e-06,4.419636379361055,1.502735202889088e-06,5,1.504556621409771e-06,5,1.504748361226674e-06,5,1.504542734679983e-06,5,1.506151288269204e-06,5,1.2525e-06,5,1.262365677172167e-06,5,1.502209818189681e-06,5,1.502735202889088e-06,5,1.504556621409771e-06,5,1.504748361226674e-06,5,1.504542734679983e-06,5,1.506151288269204e-06,3.848711730796101
1.253125e-06,-0.2445651723049433,1.264219277374096e-06,4.504255900523281,1.5025e-06,2.43983212016347,1.502862462593203e-06,1.995722257371404,1.505e-06,1.6076702203026,1.505e-06,2.141278927161121,1.505e-06,2.679953094183031,1.506599194738648e-06,3.436963842825528,1.253125e-06,3.749999999999906,1.264219277374096e-06,0,1.5025e-06,4.999999999999952,1.502862462593203e-06,5,1.505e-06,5,1.505e-06,5,1.505e-06,5,1.506599194738648e-06,5,1.253125e-06,5,1.264219277374096e-06,5,1.5025e-06,5,1.502862462593203e-06,5,1.505e-06,5,1.505e-06,5,1.505e-06,5,1.506599194738648e-06,3.400805261351851
1.253821744216074e-06,-0.4693166510711479,1.266514949215238e-06,4.620699203946307,1.502586191262764e-06,2.189491459155319,1.503087162106982e-06,1.684302004663192,1.505187925677416e-06,1.589016774167582,1.505160923022399e-06,2.124922941512422,1.505188330900187e-06,2.66321871995626,1.507257738477397e-06,3.746430970175944,1.253821744216074e-06,2.356511567851967,1.266514949215238e-06,0,1.502586191262764e-06,5,1.503087162106982e-06,5,1.505187925677416e-06,5,1.505160923022399e-06,5,1.505188330900187e-06,5,1.507257738477397e-06,5,1.253821744216074e-06,5,1.266514949215238e-06,5,1.502586191262764e-06,5,1.503087162106982e-06,5,1.505187925677416e-06,4.812074322583448,1.505160923022399e-06,4.839076977600496,1.505188330900187e-06,4.811669099813055,1.507257738477397e-06,2.742261522602627
1.254356876173277e-06,-0.3828646623434737,1.269383041439313e-06,4.724338113564688,1.502718959919717e-06,1.848395991585329,1.503356229179826e-06,1.44954239675261,1.505436605751583e-06,1.567376977146862,1.505348310808308e-06,2.106778557205346,1.505444675647087e-06,2.647530981678798,1.508147039021285e-06,4.224615133701084,1.254356876173277e-06,1.28624765344507,1.269383041439313e-06,0,1.502718959919717e-06,5,1.503356229179826e-06,5,1.505436605751583e-06,5,1.505348310808308e-06,5,1.505444675647087e-06,5,1.508147039021285e-06,5,1.254356876173277e-06,5,1.269383041439313e-06,5,1.502718959919717e-06,5,1.503356229179826e-06,5,1.505436605751583e-06,4.563394248417247,1.505348310808308e-06,4.651689191692092,1.505444675647087e-06,4.55532435291311,1.508147039021285e-06,1.852960978715143
1.254678438086639e-06,-0.2458390704786001,1.273022941400485e-06,4.818016943344835,1.502840325765993e-06,1.605562323087341,1.503666617477646e-06,1.292794992101366,1.50567097740136e-06,1.56393760917793,1.505529450288427e-06,2.0993274811567,1.505685587532572e-06,2.657868527820546,1.509148683720079e-06,4.670272998852191,1.254678438086639e-06,0.6431238267224,1.273022941400485e-06,0,1.502840325765993e-06,5,1.503666617477646e-06,5,1.50567097740136e-06,5,1.505529450288427e-06,5,1.505685587532572e-06,5,1.509148683720079e-06,5,1.254678438086639e-06,5,1.273022941400485e-06,5,1.502840325765993e-06,5,1.503666617477646e-06,5,1.50567097740136e-06,4.329022598639987,1.505529450288427e-06,4.470549711572964,1.505685587532572e-06,4.314412467428384,1.509148683720079e-06,0.8513162799206873
1.255e-06,0.05443324148822678,1.277956470339325e-06,4.903043585416952,1.503048451153433e-06,1.300569991917654,1.504012488374665e-06,1.200147470211278,1.506139720700914e-06,1.622868690821305,1.505891729248665e-06,2.134109170250095,1.506167411303541e-06,2.763322614009769,1.51e-06,4.859399079167182,1.255e-06,1.536548666081217e-13,1.277956470339325e-06,0,1.503048451153433e-06,5,1.504012488374665e-06,5,1.506139720700914e-06,5,1.505891729248665e-06,5,1.506167411303541e-06,5,1.51e-06,5,1.255e-06,5,1.277956470339325e-06,5,1.503048451153433e-06,5,1.504012488374665e-06,5,1.506139720700914e-06,3.860279299085465,1.505891729248665e-06,4.108270751334709,1.506167411303541e-06,3.832588696458932,1.51e-06,0
1.255091066462678e-06,0.2676959883027421,1.284767663413962e-06,4.967582132663379,1.50329011894393e-06,1.072000571224131,1.504406006702691e-06,1.14936289604371,1.50659257563689e-06,1.736932559893668,1.506287575009313e-06,2.228918938735712,1.506622187745207e-06,2.930690677456997,1.51023955213103e-06,4.88896705003652,1.255091066462678e-06,0,1.284767663413962e-06,0,1.50329011894393e-06,5,1.504406006702691e-06,5,1.50659257563689e-06,5,1.506287575009313e-06,5,1.506622187745207e-06,5,1.51023955213103e-06,5,1.255091066462678e-06,5,1.284767663413962e-06,5,1.50329011894393e-06,5,1.504406006702691e-06,5,1.50659257563689e-06,3.407424363110342,1.506287575009313e-06,3.712424990686531,1.506622187745207e-06,3.377812254793195,1.51023955213103e-06,0
1.255228980753174e-06,0.5655778697110936,1.293964626969685e-06,4.998387268073278,1.503573210780825e-06,0.9104827918138962,1.504703003351345e-06,1.131418716082252,1.50734254298171e-06,2.028919266031928,1.506991584931616e-06,2.500568893236241,1.507317256673921e-06,3.280652505536385,1.51061941371969e-06,4.93129157639514,1.255228980753174e-06,0,1.293964626969685e-06,0,1.503573210780825e-06,5,1.504703003351345e-06,5,1.50734254298171e-06,5,1.506991584931616e-06,5,1.507317256673921e-06,5,1.51061941371969e-06,5,1.255228980753174e-06,5,1.293964626969685e-06,5,1.503573210780825e-06,5,1.504703003351345e-06,5,1.50734254298171e-06,2.657457018290069,1.506991584931616e-06,3.008415068383816,1.507317256673921e-06,2.682743326078582,1.51061941371969e-06,0
1.255354276612251e-06,0.7966168553449028,1.304768583855558e-06,5.004180516178292,1.503887571280474e-06,0.8105229612614427,1.505e-06,1.121790526886237,1.50838365059135e-06,2.65785585853015,1.507812590472184e-06,2.971777141957281,1.508258973888333e-06,3.883480371640092,1.510957152010654e-06,4.957916837947409,1.255354276612251e-06,0,1.304768583855558e-06,0,1.503887571280474e-06,5,1.505e-06,5,1.50838365059135e-06,5,1.507812590472184e-06,5,1.508258973888333e-06,5,1.510957152010654e-06,5,1.255354276612251e-06,5,1.304768583855558e-06,5,1.503887571280474e-06,5,1.505e-06,5,1.50838365059135e-06,1.616349408650168,1.507812590472184e-06,2.187409527815519,1.508258973888333e-06,1.741026111666708,1.510957152010654e-06,0
1.255601531453702e-06,1.172411203506771,1.317054537638928e-06,5.004058214197559,1.504259296992711e-06,0.7502660070228981,1.505163114532213e-06,1.104182797336378,1.509191825295675e-06,3.272946520996407,1.509079442834529e-06,3.880089264386549,1.509129486944167e-06,4.422805721520856,1.51163262859258e-06,4.98555283430916,1.255601531453702e-06,0,1.317054537638928e-06,0,1.504259296992711e-06,5,1.505163114532213e-06,5,1.509191825295675e-06,5,1.509079442834529e-06,5,1.509129486944167e-06,5,1.51163262859258e-06,5,1.255601531453702e-06,5,1.317054537638928e-06,5,1.504259296992711e-06,5,1.505163114532213e-06,4.836885467786816,1.509191825295675e-06,0.8081747043250553,1.509079442834529e-06,0.9205571654712097,1.509129486944167e-06,0.8705130558333254,1.51163262859258e-06,0
1.255854761525244e-06,1.474605037139835,1.333708670192425e-06,5.003499945535905,1.504700803949718e-06,0.7188139217918231,1.505356939784058e-06,1.082296948128824,1.51e-06,3.843595689931012,1.51e-06,4.442921094433094,1.509564743472083e-06,4.619581130980674,1.512497669872263e-06,4.997377007677964,1.255854761525244e-06,0,1.333708670192425e-06,0,1.504700803949718e-06,5,1.505356939784058e-06,5,1.51e-06,5,1.51e-06,5,1.509564743472083e-06,5,1.512497669872263e-06,5,1.255854761525244e-06,5,1.333708670192425e-06,5,1.504700803949718e-06,5,1.505356939784058e-06,4.643060215941943,1.51e-06,0,1.51e-06,0,1.509564743472083e-06,0.4352565279166338,1.512497669872263e-06,0
1.256206948591183e-06,1.802886323111498,1.364477167941002e-06,5.002749224151946,1.505e-06,0.7097947320749121,1.505541527567921e-06,1.067863038180572,1.510223481848569e-06,3.980336285379726,1.510243233942441e-06,4.545585610451479,1.51e-06,4.747097525441641,1.513656890483166e-06,5.002048815826281,1.256206948591183e-06,0,1.364477167941002e-06,0,1.505e-06,5,1.505541527567921e-06,5,1.510223481848569e-06,5,1.510243233942441e-06,5,1.51e-06,5,1.513656890483166e-06,5,1.256206948591183e-06,5,1.364477167941002e-06,5,1.505e-06,5,1.505541527567921e-06,4.458472432079327,1.510223481848569e-06,0,1.510243233942441e-06,0,1.51e-06,0,1.513656890483166e-06,0
1.256612797826731e-06,2.091216969726726,1.424477167941002e-06,5.001781110052581,1.505154675185856e-06,0.6921292000898528,1.505910703135646e-06,1.07696660131201,1.510576479296187e-06,4.188236952986727,1.510651250036659e-06,4.697851805381608,1.510208687197408e-06,4.792104801617112,1.515090579782131e-06,5.002766302807171,1.256612797826731e-06,0,1.424477167941002e-06,0,1.505154675185856e-06,5,1.505910703135646e-06,5,1.510576479296187e-06,5,1.510651250036659e-06,5,1.510208687197408e-06,5,1.515090579782131e-06,5,1.256612797826731e-06,5,1.424477167941002e-06,5,1.505154675185856e-06,4.845324814144107,1.505910703135646e-06,4.089296864354097,1.510576479296187e-06,0,1.510651250036659e-06,0,1.510208687197408e-06,0,1.515090579782131e-06,0
1.257114055524873e-06,2.361592916256847,1.462238583970501e-06,5.001479755132345,1.505351132015786e-06,0.6674106140485476,1.506302574863517e-06,1.126873136252583,1.510897568711378e-06,4.356329671278665,1.511004083660686e-06,4.793775620982275,1.510464228937176e-06,4.843613183564758,1.517003324400132e-06,5.002096701643542,1.257114055524873e-06,0,1.462238583970501e-06,0,1.505351132015786e-06,5,1.506302574863517e-06,5,1.510897568711378e-06,5,1.511004083660686e-06,5,1.510464228937176e-06,5,1.517003324400132e-06,5,1.257114055524873e-06,5,1.462238583970501e-06,5,1.505351132015786e-06,4.648867984213738,1.506302574863517e-06,3.697425136482721,1.510897568711378e-06,0,1.511004083660686e-06,0,1.510464228937176e-06,0,1.517003324400132e-06,0
1.257708373731599e-06,2.602920640898932,1.5e-06,5.001232986623299,1.505527725954588e-06,0.6489507109083263,1.507011970171966e-06,1.291774073184876,1.511539747541759e-06,4.614217966140873,1.511709750908741e-06,4.907354392563635,1.51070471646118e-06,4.883409315590027,1.519543216116491e-06,5.001429281074132,1.257708373731599e-06,0,1.5e-06,0,1.505527725954588e-06,5,1.507011970171966e-06,5,1.511539747541759e-06,5,1.511709750908741e-06,5,1.51070471646118e-06,5,1.519543216116491e-06,5,1.257708373731599e-06,5,1.5e-06,5,1.505527725954588e-06,4.472274045411844,1.507011970171966e-06,2.98802982803341,1.511539747541759e-06,0,1.511709750908741e-06,0,1.51070471646118e-06,0,1.519543216116491e-06,0
1.25843831805992e-06,2.824856386851167,1.500625e-06,5.408023031407298,1.505880913832192e-06,0.6418892940812069,1.507899265068092e-06,1.641476866045365,1.51234050818225e-06,4.805947965037081,1.512545005365801e-06,4.96226677532975,1.511185691509188e-06,4.937405037149627,1.522761178257081e-06,5.000850680988394,1.25843831805992e-06,0,1.500625e-06,1.2500000000002,1.505880913832192e-06,5,1.507899265068092e-06,5,1.51234050818225e-06,5,1.512545005365801e-06,5,1.511185691509188e-06,5,1.522761178257081e-06,5,1.25843831805992e-06,5,1.500625e-06,5,1.505880913832192e-06,4.119086167808054,1.507899265068092e-06,2.100734931907987,1.51234050818225e-06,0,1.512545005365801e-06,0,1.511185691509188e-06,0,1.522761178257081e-06,0
1.25932946807845e-06,3.025719989916943,1.501313899596423e-06,5.167740793181938,1.506255559370841e-06,0.6649630502004605,1.509048251038812e-06,2.33947589176763,1.513371427473675e-06,4.919025902041004,1.513563842949775e-06,4.986453677626938,1.511964398217676e-06,4.978397178563786,1.526921464316047e-06,5.000674094619172,1.25932946807845e-06,0,1.501313899596423e-06,2.627799192845607,1.506255559370841e-06,5,1.509048251038812e-06,5,1.513371427473675e-06,5,1.513563842949775e-06,5,1.511964398217676e-06,5,1.526921464316047e-06,5,1.25932946807845e-06,5,1.501313899596423e-06,5,1.506255559370841e-06,3.744440629158987,1.509048251038812e-06,0.951748961187473,1.513371427473675e-06,0,1.513563842949775e-06,0,1.511964398217676e-06,0,1.526921464316047e-06,0
1.260433378404955e-06,3.207937084661719,1.50146216214687e-06,4.943955786682084,1.506941553700585e-06,0.7607102511882288,1.51e-06,2.991856937079775,1.51448480797866e-06,4.963668154939559,1.514726269841444e-06,4.996413905785451,1.512953604519655e-06,4.995022507343295,1.532410523381147e-06,5.000561292280973,1.260433378404955e-06,0,1.50146216214687e-06,2.924324293739741,1.506941553700585e-06,5,1.51e-06,5,1.51448480797866e-06,5,1.514726269841444e-06,5,1.512953604519655e-06,5,1.532410523381147e-06,5,1.260433378404955e-06,5,1.50146216214687e-06,5,1.506941553700585e-06,3.058446299414922,1.51e-06,0,1.51448480797866e-06,0,1.514726269841444e-06,0,1.512953604519655e-06,0,1.532410523381147e-06,0
1.261805356127034e-06,3.370388562433078,1.501758687247764e-06,4.274979518746211,1.507818700546189e-06,0.9839806898850242,1.510229242271782e-06,3.141975330813677,1.515696305579034e-06,4.983030100103604,1.516391038381683e-06,5.000524422548128,1.514183010523555e-06,5.001060797133255,1.539898252725852e-06,5.000577606716896,1.261805356127034e-06,0,1.501758687247764e-06,3.51737449552801,1.507818700546189e-06,5,1.510229242271782e-06,5,1.515696305579034e-06,5,1.516391038381683e-06,5,1.514183010523555e-06,5,1.539898252725852e-06,5,1.261805356127034e-06,5,1.501758687247764e-06,5,1.507818700546189e-06,2.181299453810533,1.510229242271782e-06,0,1.515696305579034e-06,0,1.516391038381683e-06,0,1.514183010523555e-06,0,1.539898252725852e-06,0
1.263528521058061e-06,3.514459875961016,1.502102023420242e-06,3.263037153128975,1.508909350273095e-06,1.469139728339627,1.510615256190043e-06,3.389565924009334,1.517217753486806e-06,4.992867144070116,1.518669931515232e-06,5.000964931153772,1.515749764779171e-06,5.002478976753308,1.549890295415921e-06,5.000431309085927,1.263528521058061e-06,0,1.502102023420242e-06,4.20404684048407,1.508909350273095e-06,5,1.510615256190043e-06,5,1.517217753486806e-06,5,1.518669931515232e-06,5,1.515749764779171e-06,5,1.549890295415921e-06,5,1.263528521058061e-06,5,1.502102023420242e-06,5,1.508909350273095e-06,1.090649726905132,1.510615256190043e-06,0,1.517217753486806e-06,0,1.518669931515232e-06,0,1.515749764779171e-06,0,1.549890295415921e-06,0
1.265651277005618e-06,3.640554137227688,1.502301011710121e-06,2.693796428783632,1.509454675136547e-06,1.796004958132716,1.510953457964138e-06,3.592571913238425,1.519565247111206e-06,4.997618927718361,1.521709375551037e-06,5.000853342322382,1.517849388828848e-06,5.00184770700273,1.562999792903967e-06,5.000355345234546,1.265651277005618e-06,0,1.502301011710121e-06,4.602023420242011,1.509454675136547e-06,5,1.510953457964138e-06,5,1.519565247111206e-06,5,1.521709375551037e-06,5,1.517849388828848e-06,5,1.562999792903967e-06,5,1.265651277005618e-06,5,1.502301011710121e-06,5,1.509454675136547e-06,0.5453248634525369,1.510953457964138e-06,0,1.519565247111206e-06,0,1.521709375551037e-06,0,1.517849388828848e-06,0,1.562999792903967e-06,0
1.268284587667818e-06,3.757207566002164,1.5025e-06,2.228962150924862,1.51e-06,2.123807591990872,1.511629861512328e-06,3.943017724084097,1.522707418967582e-06,4.999037601920089,1.525534088118085e-06,5.00065890882115,1.520670530027177e-06,5.001299199622179,1.580294007655942e-06,5.000225837817303,1.268284587667818e-06,0,1.5025e-06,4.999999999999952,1.51e-06,5,1.511629861512328e-06,5,1.522707418967582e-06,5,1.525534088118085e-06,5,1.520670530027177e-06,5,1.580294007655942e-06,5,1.268284587667818e-06,5,1.5025e-06,5,1.51e-06,0,1.511629861512328e-06,0,1.522707418967582e-06,0,1.525534088118085e-06,0,1.520670530027177e-06,0,1.580294007655942e-06,0
1.271585755949223e-06,3.870802541474836,1.502570815944402e-06,2.007208322378732,1.510176752113517e-06,2.230382656200677,1.512448108241847e-06,4.274060390783755,1.526812535913643e-06,5.000051328813837,1.530738392667259e-06,5.000825214447524,1.524209943097498e-06,5.000789066860768,1.60429998644289e-06,5.00017584482756,1.271585755949223e-06,0,1.502570815944402e-06,5,1.510176752113517e-06,5,1.512448108241847e-06,5,1.526812535913643e-06,5,1.530738392667259e-06,5,1.524209943097498e-06,5,1.60429998644289e-06,5,1.271585755949223e-06,5,1.502570815944402e-06,5,1.510176752113517e-06,0,1.512448108241847e-06,0,1.526812535913643e-06,0,1.530738392667259e-06,0,1.524209943097498e-06,0,1.60429998644289e-06,0
1.276107713747332e-06,3.991258822036752,1.502672732733244e-06,1.717393119585434,1.510434257717338e-06,2.386566822855026,1.513544126031717e-06,4.585200311147308,1.532367980849064e-06,5.000714082041219,1.537558286807056e-06,5.000875559713584,1.528794489751643e-06,5.000752062732244,1.639672804851059e-06,5.000066607138629,1.276107713747332e-06,0,1.502672732733244e-06,5,1.510434257717338e-06,5,1.513544126031717e-06,5,1.532367980849064e-06,5,1.537558286807056e-06,5,1.528794489751643e-06,5,1.639672804851059e-06,5,1.276107713747332e-06,5,1.502672732733244e-06,5,1.510434257717338e-06,0,1.513544126031717e-06,0,1.532367980849064e-06,0,1.537558286807056e-06,0,1.528794489751643e-06,0,1.639672804851059e-06,0
